track,vector
5kw4tBzuZmZpmlzDHjAuAn,1.9296503 -0.1863873 0.20462652 -0.021911852 -0.24506159
1WQF13jeqUBcs7RqUIFkJ7,2.788628 -0.17691934 0.085520245 -0.22155574 -0.7380728
4lawKowwrC3VwjsP3qV9PY,2.9715044 0.025328208 0.06099193 -0.23837255 -0.72043407
6uSl1oTb01LwPBaruCA5wm,2.0365632 -0.038522176 0.236449 -0.1947957 -0.46090123
2332ZgdidtDsMX9XzOp0bg,1.854508 -0.054695662 -0.037519924 -0.02922563 -0.48546103
42YqMHZQf5VdVbQSn0PDri,2.0989513 -0.008589387 0.21407798 -0.054465063 -0.45625952
5XI5tzAbzrhkGtLukDTDSG,1.8979597 0.020032333 0.06816546 -0.1277106 -0.49952242
53ejLxDg918oFqbmmS4ivz,2.8405402 -0.08673087 0.13182215 -0.08949255 -0.6840169
0E9qk7eTgy4JIk3JQgeWWz,3.0852125 0.021051066 0.14453402 -0.23539852 -0.6882364
6RImbif6jp7P0NmY6EyINr,2.8741055 -0.20974113 0.121476956 -0.06979633 -0.7730348
4kdUvFy61dX53nveFMWm07,2.7669199 -0.11527545 0.016067049 -0.23002625 -0.62508225
13nUPHfUqSH499x6gCxBD1,1.749431 0.077579916 0.13194048 -0.08123581 -0.37572095
4EwlK8N0Bepg3BwBN05ttJ,1.8077308 0.18482077 0.13886514 -0.17037797 -0.4135861
0qpIJCXSx0idwT9CA7mG8z,1.8021915 -0.21181267 0.07829878 -0.08488127 -0.38001537
0zV074XIF5lETQ9ZW4Y24V,2.366314 -0.1710991 0.4127593 -0.18827556 -0.43289337
4p0HLtImbaIWWz2tZFm1cD,3.0368888 -0.21922387 0.23292796 -0.02326034 -0.55494034
3fdo6afcJffJwjAFAgZW4L,2.651815 -0.05118568 0.1200583 -0.2469109 -0.69184846
50H9PjGfpnHtdb3Fkwssrh,1.8970789 -0.072706364 0.20634817 -0.077610455 -0.310417
7gjKf47lqIdnEX2whofnxM,2.8290832 -0.08695867 0.14146933 -0.108393334 -0.8222822
1DdYWvSA2lJbYqzpm3moC6,1.9464648 -0.13743313 0.055944696 -0.2223257 -0.5127881
2BUJHjBlrEQWwuXKtR7Z7U,3.3865364 -0.15780798 0.0075175315 -0.028546637 -0.8864778
3kTmpsehCnY2MLbhqi05MV,1.9958181 -0.009850097 0.089106984 0.004897458 -0.39914557
3Ns3lcE4VzhFJCqcevhvRg,2.0270982 -0.048872735 0.33202556 -0.2369038 -0.34692588
19En8qDcbk7FKhrh1txqoD,2.8578212 -0.04650241 0.08312214 -0.18896806 -0.62341195
0aeAQFbdjO2qphNe8zjVRk,2.1601822 -0.17584364 0.09387313 -0.042194396 -0.5804044
1H4pPVIuAYZjEEzuMW4OiH,2.7557638 -0.06791058 0.01428081 -0.11589555 -0.5214481
5Wao25Mhj1nyBgT4aNFFEB,3.2254426 -0.18161863 0.01937783 -0.043327726 -0.7679848
7aoSSFsRPPQzrtSyJQCjHw,1.7688413 -0.23116866 0.15673678 -0.18273841 -0.39276943
4GRnCW4Alb5vcfptFytJdl,2.992331 -0.062296823 0.046085 -0.18995363 -0.64639616
3g6xsRchvda8eRt9rmSfkK,2.8312526 -0.24865867 0.11533915 -0.11763507 -0.5587987
56VAm0aKjaQBVo0rY9RFUD,1.806524 0.0047749067 0.17125225 -0.053009275 -0.35430562
2IoNjxfeY1EbqGAp6fRYzf,2.7312284 -0.07683107 0.2712159 -0.1688441 -0.5460242
1lDalFJXI8icFB6fEuYBOh,2.1514084 -0.013182265 0.12168123 -0.025971677 -0.5018412
6vZAcSLTHVUZ5K4zNLZfy5,2.9200466 -0.2556971 0.19965702 -0.25936276 -0.6266864
1g5b5gNTAh3dsSWZILzczm,1.9833127 0.17434472 0.26734185 -0.17847668 -0.4870662
5wpVEZmNKsvJa9YmgUGufA,1.7393286 -0.0046901773 0.102952115 -0.05123667 -0.4742134
24p3nVu2wTtnBxW0m5e6gj,2.1029716 -0.061976805 0.1377139 -0.09629426 -0.56316566
43tUtj6cBk1owPFUxlohgE,2.3805957 0.05817445 0.08964732 -0.09801791 -0.61007804
53rlGWkMhyyAsgz8EcX5Yg,2.4021018 -0.031687748 0.12207907 -0.2721288 -0.70776284
0hDUDWC4tSaBtTvCx1W5Xb,2.0270035 0.036729474 0.2665547 -0.19585536 -0.5114423
2ZsfYpPXBLQxhkiTfYqhJy,2.8338523 -0.29092735 0.17776236 -0.2274647 -0.6334195
4J5ngHfG9OxMMnWiEHIH1C,1.9592127 -0.054743234 0.01330208 -0.030352866 -0.52942026
164x73EfS67eCWhm2MvHgP,2.6825633 -0.25528875 0.07366367 -0.12721957 -0.6224004
2GJt9guKmZ6mquSia0BntZ,1.9074537 -0.13246976 0.11204487 0.010341502 -0.47819656
43vCJ5JekmmLEO9PZmQN59,2.6884174 -0.16602227 0.07320951 -0.22885777 -0.70625305
3XxfVH18LEe2s6bjuxXeeP,2.0687602 0.04662503 -0.029391915 -0.050245177 -0.5500173
0ur6AcTDshVXmbJ5abknlA,2.6790683 -0.026575299 0.07219459 -0.35461608 -0.62253296
7ncP01goIb9GbhjZaVahdI,2.9718482 -0.2951692 0.1258494 -0.45472464 -0.6357927
4s5DtojcNCBt7ztgvKeLCr,1.8961165 -0.2518945 0.13911551 -0.095565036 -0.50302595
6ZaUb1HxMSOc2DHuQicpr7,1.9023772 -0.26280314 0.030211141 -0.06236937 -0.39614132
0mgTJ1tSbdPpD9pRgtqyq5,1.943277 -0.04596041 0.10050977 -0.18177217 -0.48324704
7emcX6F3x5Y52FdjxesWhv,1.9261541 -0.024735594 0.27524856 -0.09461557 -0.3404872
45b3T4I4zj50mZNUbbH0Gp,1.8433194 -0.23443706 0.15195723 -0.057788603 -0.43836704
0Dv2dILPDIqPjCqGbW9WTN,2.4325333 -0.19740771 0.024248663 -0.24638978 -0.5569699
2j7jEM2spwUa2XnUXWRPwU,1.8024871 -0.06613546 0.05017393 -0.0063275876 -0.47217765
0FppMupWeAEGvoav4Xg9SG,2.6129782 -0.083051406 0.13710082 -0.27537823 -0.5492815
24kuHhOLbwtAQOydKTSWls,2.7424111 -0.023363259 0.13982506 -0.16941687 -0.6481199
1RENxgc4udMBGukDfgGt6K,2.8123116 0.01557761 -0.0014143126 -0.15070872 -0.6815276
56Cof9ejm71EzSfloZPO6Q,1.8354591 -0.16031931 -0.100462854 0.025889672 -0.43308333
2Zw8XSF8vSPeDHUNCmjLgi,2.3876565 -0.2309171 0.05794589 -0.10206343 -0.4702909
2aVv933iRtrNYTWUfLufo2,1.8462932 -0.14097053 0.1279743 -0.1279426 -0.4910486
0P1gmN35r2OnPy59kgspnZ,2.1763728 0.037674807 0.13923249 -0.2614769 -0.52112097
3oHuM7uqKyEmveHNnQzNPl,2.629407 -0.11113392 -0.17244759 -0.018052196 -0.68628174
6x0GHgv2iCpXf8w9VsrZCi,2.658075 -0.16715403 0.6859172 -0.105479896 -0.26722103
0VMGij4wSGBM5pSTcqjxeD,2.5456138 -0.25493106 -0.031045152 -0.13382885 -0.9145029
0yqziUADUSIdFzTarLRavA,1.9782698 -0.24475569 -0.047381435 -0.08588594 -0.42578694
7hmdJhc4W0idVVoMES7F9F,2.0549462 -0.017391704 0.10280618 -0.05674596 -0.48706993
0nNd4I3vWHvrUMEuiud5hO,1.8784207 -0.4176696 -0.14312586 -0.12301845 -0.5583567
4Fpq4QkR06QRDkujBUk0JY,1.9005331 -0.169998 0.004081502 -0.017452413 -0.42088148
7a2NUtKR5wLMmu7tayiLp1,1.8057075 -0.14415638 0.13991083 -0.29522416 -0.38117343
5E7G70M1ARuOV97qrXTkSD,1.8109535 -0.055302184 -0.035376906 -0.008843307 -0.5956645
3ZJb4Qn1TvHx3HW08YLmTR,2.2391372 0.10653057 -0.2098899 -0.14966059 -0.67195934
7xhvLWC0ruHn6UlDofoEFN,1.8252393 -0.076638855 0.2513861 -0.048188116 -0.29392806
3UVs3D9J81oBKTE1gCCSpb,2.2400575 -0.31733292 -0.09441668 0.109246254 -0.7155788
5CyXtO0ST8Uji8ArjuJsEU,1.9882324 -0.08308856 -0.06678309 -0.034825545 -0.5538322
0ONsqhfWp9h4jgelqxD0Z3,1.6636075 0.0063933586 0.25585884 -0.14744069 -0.33400056
0NoDPFzLzCrt7UItWI4tcs,2.0623634 -0.086935915 0.18345211 -0.07777592 -0.43619663
6t3kFbEn7N6th4BwY642r5,1.8286041 -0.022709474 0.26253963 -0.16123533 -0.34614852
6gWG3u67LxRO9FQaQ8Glsg,2.0067582 -0.17229629 0.07897355 -0.02535632 -0.39458007
4r1HejiaP4Upb4S5ebbEKB,1.848031 0.027726412 0.039522935 -0.063668765 -0.5567257
2qp3HWzouEEhpbAJ1TUT1I,2.1374788 0.007760204 -0.13102926 -0.17967403 -0.43211576
0EKIK6cY1XOm7BRQ8j2JoK,1.6815959 -0.08219442 -0.024204412 -0.031790275 -0.4055437
1gRCa3l4LBaRfHihirJa4A,1.9452373 -0.028192466 0.22386739 -0.13193095 -0.36949906
63OmVzNwoMNn6hT7p5vwvX,1.9274384 -0.22315694 0.030389404 -0.0172831 -0.5442278
48H5LCVUdocX7QCtki0Mdi,1.9584357 -0.22636802 -0.104435004 0.036204584 -0.45570588
3g2gQMeeQAEPztiQKMlGSl,1.891137 -0.008130941 0.20932974 -0.06866168 -0.3474892
7cZ6di7lPutvXbhQ7QfPn3,1.7603545 -0.2535951 0.007925726 -0.06750243 -0.534895
7DUpuAzGUyJaJB3p9BC3Ms,1.898896 0.29411268 0.17991595 -0.26464796 -0.530068
566hBMxIuwBFJWDgw7FfMH,1.6579857 -0.20296597 0.02624509 -0.046935964 -0.41517213
4JXeFNodvQJX4BJberWUFU,1.806197 -0.111417964 -0.025309704 -0.0872188 -0.4739647
2LDnSRkicgPDEJyB2AGX2t,1.9219948 0.20432404 0.08040591 -0.067953214 -0.41236928
6cikNK29TJAKKZP8yf7ekP,1.8715332 -0.044027496 0.25842044 -0.06642536 -0.35031223
6wWxr5Vkx2HKcmN1R1tELK,1.8865736 -0.14462283 0.053205185 -0.18376794 -0.38198277
2PHjonbOla16RwCUqkgCtI,2.2799332 0.1344347 0.18550403 -0.3459433 -0.5393405
7jArWcupwt9u6woJ9EdQlM,1.8909447 -0.27060685 0.070882775 -0.107391655 -0.5541551
4SMciQoW2tOVieBAg6U2Qj,2.126065 0.12928042 0.17011575 -0.0833833 -0.48945332
1PkoLMoX7j5ZVC0bnKhUY8,1.7120409 -0.075547464 0.20917274 -0.17674969 -0.38823292
4kAvtXKZ2fVPzhYKrAbdoZ,2.4286163 -0.20848538 -0.09298773 -0.020070035 -0.6233329
61ry4mqyjnauua1kKRsY5H,1.8682828 -0.3067469 -0.1937303 0.115809865 -0.4254526
4HKjBsqzGScnd0TsKoVlNk,1.8744038 -0.2648623 -0.16079423 -0.04054185 -0.45254388
2layfKNE4eOluWEcneRPyN,2.0595746 -0.24103433 -0.3038822 0.19415492 -0.5402179
2c3FVtZfgKQJDnbuYqMhUO,1.8478885 -0.30044663 -0.32797346 0.21290168 -0.6946699
3Ma78F0lQB7DVgyd3uIMBN,1.9914429 0.023479411 -0.16348791 -0.057672694 -0.6224267
6Zt7E7exTQENPJFjuFgZpJ,2.1489058 -0.43952993 -0.12956773 -0.037984654 -0.4652598
3aYbfPld0ZVXk0XKxR3zKk,1.9460949 -0.07456196 0.14849618 -0.110434294 -0.31065184
1S4fpfX2u0hzFD9vb6FEB6,1.8029389 -0.085783646 0.15818758 -0.11124327 -0.33363217
4HRa9ZWcmZ8JD7UySPu0wT,1.8565829 -0.19333717 0.04636991 -0.13802102 -0.39435416
6DxElShtU01A4hnb1QGdKS,1.9750206 0.06998346 0.2772922 -0.29225928 -0.43126252
18uWq4KeR9YEFMUyQhtneT,1.5436994 0.20405827 0.37814668 -0.16070767 -0.36708048
1vS1Rd10oLbmggo9GwOswt,1.9547472 0.52438706 0.59826815 -0.26888502 -0.22730659
6xOGRfEr41CdiSc3ifLels,1.9296662 -0.17302924 -0.16295627 0.11186252 -0.45308533
09zDgbs5NQH1kKFXHppYhr,2.0003104 -0.006004462 0.44102895 -0.16008149 -0.14556576
1TdbNBOb26QdwAy3ljb1wS,2.002076 -0.08120302 0.23639068 -0.11666395 -0.40226278
1HmGRwVuWT75ti8dzs5Glt,2.050287 -0.24680993 -0.019210786 -0.1869653 -0.4663457
633TjzvG2smpc0aYgN9Xkd,1.7894657 -0.09433599 0.023900243 -0.13047393 -0.48646954
5pxwZSyZlias88fmxGTaYN,1.8280702 -0.11534655 0.14169814 -0.12426167 -0.30098176
6lQPjlK9jPN9oPnSltqDXR,1.9912866 -0.056124985 -0.38810757 0.031709805 -0.5004737
7adRwVME0exNJNKjARKpzx,1.9685018 -0.24767669 -0.34621507 0.10952807 -0.56306285
0Ylaocf86J0PZAhjAP8wzl,1.9078612 -0.47870135 -0.48263806 0.089260936 -0.5958042
1GcT1n4CCo0Mqcyu7fjOM5,2.101875 -0.38712367 -0.23882009 -0.031163244 -0.43815297
6VNyUx7vZTkLzM1vgV4HIW,1.8985572 -0.3646495 0.051625866 -0.050506793 -0.26609525
00h6syYCxPKVsInPHXhdZ1,2.0221374 -0.5508931 -0.27572352 0.07096834 -0.4500423
1u6GCyU5atrzrAqwC55og1,1.6940924 0.67909914 0.34990373 -0.13211605 -0.6162988
2tN2Kvzm2ITh1jnMKjjWBZ,1.9374046 0.11557178 0.20919712 -0.13360919 -0.4323538
71pc8Waeq1YtmcOKLEF3dK,2.0229545 0.059096348 0.35878244 -0.2042865 -0.4189756
2LX9coJz8pfFHb8AaoVhXS,2.0933454 0.6898496 0.66560256 -0.37853438 -0.16755682
6dEwByRwJTnycFUlSz4ufp,1.6895444 0.6242299 0.5518014 -0.20389132 -0.1311972
2aU9MlMrWsKQsa3qz8nIR7,2.0646293 -0.16707093 0.0795801 -0.05853048 -0.52407074
3m0y8N3OfpYCBzDjyBzIx0,2.1567912 0.17113633 -0.017234268 -0.0043324004 -0.6429088
5Jy6TexjmznhnsWqRLkiSi,1.7442284 -0.17046584 -0.08401257 -0.13768767 -0.493766
74YIEs9equLAMBJlAb4Xnd,1.9698755 -0.006850669 -0.090093866 -0.12457941 -0.51785386
0O8Z60xOZX7TqDWXS5Fied,1.8595394 -0.026454113 0.1651158 -0.17830803 -0.339999
2WQAknZHrJAEQOFXe0F44P,1.8927555 -0.116188586 0.035699047 0.007339746 -0.42354602
7kWeSMXLxUHHOkFxsS0vhP,1.8249162 -0.12882438 -0.14680372 -0.06242167 -0.34576064
4Qgjdo6i1GQCi1kK92FGao,1.7496697 -0.08483035 0.056716815 -0.051276226 -0.35913873
4s6Q9zPmiYcpo5MR7uoVnt,1.9321712 -0.18188769 0.124288626 -0.08329073 -0.52162194
5mcWdITson4DJcYtH5xo0f,1.8093811 -0.117769815 0.010113192 -0.16150758 -0.4578208
4v5tgTrtDPxs0amRB3Njre,1.7114674 -0.036338385 0.032502063 -0.106178984 -0.45009387
68AhslXGVDKUUyHnDkORGF,1.6509624 -0.010031358 0.09200019 -0.14702941 -0.3777771
4CNXhhr5k0PXv99toGlA0X,1.8329637 0.41079536 0.5376166 -0.55987936 -0.26849297
2aCis7fAGyeJufVbFbiKG9,1.8048333 0.45363405 0.66225046 -0.60938305 -0.4909735
5fFTUGeABXRjwl2r9YWBlG,1.83326 0.38400173 0.35223904 -0.33449963 -0.3723413
0WkFzqiUXv5op9Qmxx05iM,1.4777844 0.45866394 0.24922459 -0.35196447 -0.3266579
1JbWJ450grmSwQNiOk9ke2,1.8290694 0.09403667 -0.023577506 -0.03192827 -0.55191654
3es4YuDY98Lw3mdXfsh8Mj,1.9585264 0.050882246 0.032812394 -0.04501362 -0.49500284
2QjBCXTXtRWI8ebnS2SB3T,2.0731466 -0.49267322 0.017012745 -0.22854525 -0.45902386
6tvs6KCRXP8zKhMmMw3OO1,1.7676022 -0.15688737 0.09552865 0.22367296 -1.0063064
3KPwt1LBpt1jVSHz8GXERo,1.9002007 -0.8842609 -0.2598716 0.1865729 -1.1222014
2Q6bndA2CeuoWUnErmWmmA,1.9163717 -1.1197306 -0.084979855 0.19492845 -0.54234284
6dGWq08LXuIw6T2oUeHECh,1.4885833 -0.122152075 -0.08180719 0.22533217 -1.0529828
6I3znxz3ito6QiZb7om2T7,1.7009254 0.042883873 0.07403651 0.1381189 -1.249109
10kYRZ5byZgBEcmmQizlzj,1.5711126 0.035095546 -0.4636322 0.39599985 -0.69331354
6UBjSnyP1O5W5ndJoO9vUk,1.7826213 0.02638125 -0.8529855 0.31233725 -0.68711996
1SoP2zC2ttcI2zjuRsQ5xx,1.7792325 -0.1781003 0.056595355 -0.0803543 -0.44851598
5caW5J7nrK4Mtu6cZiBxUk,1.8229195 -0.3186198 -0.3991762 -0.26400396 -0.5391148
4fOFOwrAHA9PdhOL7lciok,1.9872657 -0.18393035 -0.25469628 -0.019993957 -0.53283197
2n1gh9WHq7f86j57JJmR10,1.8841009 -0.09843362 -0.33191183 0.01982124 -0.51911116
0QOEdRACkh52czOmA9b8hi,2.2420943 -0.081317544 -0.08661452 -0.08298781 -0.5461804
3kJ8jdG4mHCtW2MkZFWZNB,2.2251117 -0.090176255 0.14619394 -0.025118811 -0.3391311
6MnDkyb3VstTCT9ELxjfeE,2.0180402 -0.1448106 0.21874644 -0.16446443 -0.4146742
7aVQ0taICJBg5uscNK1KMN,1.9108568 -0.34506455 -0.04936155 -0.10074715 -0.45568603
3tD5sS2guzdXy6Z0d2VhB2,1.7704848 -0.20507383 -0.15404342 -0.21222126 -0.36928332
50xwQXPtfNZFKFeZ0XePWc,1.8653462 -0.23283301 -0.18394151 0.3378408 -1.020844
17VzFRh9750Fx1kkLVAMeq,1.79943 -0.24023125 -0.17980427 -0.02639787 -0.6022881
6CZfuM6SQvDrxQhhzv7N5L,1.7148495 -0.10539603 -0.31020343 -0.0029404925 -0.61652344
6iX1f3r7oUJnMbGgQ2gx1j,1.975396 0.085602276 -0.11160917 0.11618264 -0.8308473
4PrR8WRPC1ZVhWVo5GraVp,1.8090363 -0.035121135 -0.024572494 -0.14998326 -0.4450972
4nna9JONFIwr98bcX6tlta,1.9107717 0.018157931 0.10203586 -0.2216395 -0.49650386
6hEkG6ndeFqzSMa6C4yza4,1.9807715 -0.09915589 0.18221325 -0.10037573 -0.4688186
0mqcxeYg1b57YjniPNTtQ6,1.7040348 0.17578404 0.174422 -0.14668578 -0.35996374
0SjjcXfArhzePhEzDNkY8z,1.846082 0.043068327 0.268399 0.014537183 -0.3035092
3Mr6ofzF6ZuYiqHh8qNud3,2.0207117 -0.030252568 -0.096356176 -0.06152924 -0.6968732
1ouPTHNA7stiBkABKPq9lh,2.1197984 -0.119327456 0.024239575 -0.15807739 -0.43944338
6nkcPGa0sr24NFCc5l5UjE,1.9097693 0.049042426 0.045419395 -0.13249768 -0.4877649
3MZ0Obyv6AnO1anmGBJydv,1.7461401 0.23627333 -0.041425273 -0.18463874 -0.6458586
1v4kdQ6zcsgHSxKMHefzKV,1.887339 0.003414141 0.23806804 -0.10051221 -0.41070685
1umss1mMWPZCxoPLbGOsbZ,2.027079 0.03761404 0.052914247 -0.2515935 -0.46409047
5DFqjT6TxAE5BdKb8YcPmZ,1.7193813 -0.04764985 0.330115 -0.22473958 -0.2255691
4dsoM6q2kDJhpYB4IOL0Od,2.0142796 -0.19604924 0.079607636 -0.13577306 -0.43742615
3lKqtKFnN1Xi4W69YDN9PB,1.8376695 -0.088173 0.26719394 -0.24494566 -0.32913756
0lQ08hbjK1umHjCYvUrmCp,1.8089666 -0.16482365 0.17453729 -0.24114618 -0.58227307
71HjEFcxLW4drEkiLlzy1O,1.8663093 -0.46471006 -0.35670656 0.016111061 -0.576291
3uSeT5T2pOEx5fTdYFJasm,1.9733094 -0.2080118 -0.3257275 -0.0659828 -0.3038706
0qG1teoBvooRo7Z5Z8edCk,1.91521 -0.13299726 -0.21031217 0.027393922 -0.5979543
0wGWmko6pOeimMMATKGz2I,1.9165274 0.0834244 -0.4241691 0.07709701 -0.6369195
6qWG7dpOSs5dfgJ7d35am5,1.8598037 -0.21554568 -0.078733034 -0.023992024 -0.4919703
16tU7M0qquqkou1MnipA9h,1.8735884 0.1587896 -0.19075829 0.22416402 -0.48987198
4c6vZqYHFur11FbWATIJ9P,2.0198443 0.14350379 -0.11567245 0.34998602 -0.62462586
4vi2yfs2ak8sZEk025BqVk,1.895433 -0.000354741 -0.27116942 0.457769 -0.771725
7MnW39mkRfm6ygw9gKxDp9,1.8690168 -0.07576495 -0.23591386 0.51034665 -0.93628573
5L25WIqnruhVYln7jxAJ8p,1.8790989 -0.2108 -0.10064902 0.3249754 -0.8512961
4cQJ27R11K634x5qCOwKW5,1.9618694 0.10933604 -0.2679559 0.19469337 -0.40526333
05Ys9ptkSBMhRY3j2PPivS,2.0763142 -0.026738057 -0.29083708 0.07682897 -0.60485435
7oiCqfE8Wjk8wf0pFTgL2H,2.1977844 -0.34728166 -0.3263745 -0.08869912 -0.6538974
41pFyxOpS119Pb8JEzhx0w,1.7253436 0.16381292 0.06908234 -0.1722184 -0.48638043
4pMyfWdA0eo3JY5RqMotbw,1.7640612 -0.052296694 -0.2632491 0.3155461 -0.8720679
4BtaPciwVOkH7eFC59i27G,1.9603702 -0.20500445 -0.2151657 0.39250243 -0.9784087
6UiNUFr75JalOVO4eNwJ0q,1.8151978 -0.22006641 -0.13249667 0.019667903 -0.5363134
2DsCJbMZVnhejenFWrO6My,1.9423139 -0.5753267 -0.14535941 0.15920265 -0.73782814
3voA7jcES21idqh8dflNim,1.7908592 -0.30092713 -0.34559867 0.29705524 -0.8346751
0yLUtLWUta7hz41kSdOYxF,1.9439172 -0.6003422 -0.21296203 0.19805963 -0.33318415
7xwQQFE2sujoxValiZrkm4,1.9525198 -0.25225917 0.16427675 -0.1657823 -0.31433478
0UACObCoT1QlNDYroo7EJC,2.4066832 0.070207514 0.16701388 -0.18367365 -0.59056675
2VTQAjZr7FPoEJD2sNoH3o,1.7080843 0.05298079 0.24543092 -0.26796538 -0.295549
5lZAzpl6XoswhDz7BukTta,1.9797106 -0.06868542 -0.029250998 -0.16962159 -0.5607306
4AwNDow9qthhxu5Wu506xx,1.7921425 -0.020386385 -0.011662902 -0.122966595 -0.31275105
6JvvA5rahJYvzsQqEOLswL,1.8958201 -0.12908415 0.028956711 -0.12094996 -0.4782969
2A7FNhbySquP0bwc0JqRLq,1.8877429 0.086433284 0.18686664 -0.12132771 -0.39145136
4zwIZoWo9KKOAkFqHZqVzO,1.6871775 0.16288805 0.26528314 -0.21172325 -0.30880874
4C2eMvzGAzSDMjXrZeh2M2,1.8122785 -0.00489592 0.031597845 -0.11814261 -0.46795908
2QE0zPHDwJ5Q0kfC9acrq5,2.0856311 -0.20710729 -0.106973305 -0.11214439 -0.5184247
62tLfE21g2SBxApaBvJ9r1,2.0165513 -0.20804247 -0.18593988 -0.02988001 -0.5218597
7EBAGLLkK2qdtwZ0l1bOnV,1.867141 -0.09824541 0.13770536 -0.15411685 -0.34083197
3f5rOhrNLYP53c9RcPfp02,1.8886777 -0.017932732 0.03472628 -0.121210694 -0.405494
4K4AUtUy7OeoaVAPypM5f8,2.423117 0.0022466958 0.20979649 -0.1768217 -0.3900339
14C9vl7yZHOT5vV1hmTIyi,1.8435739 -0.19321522 0.059705574 -0.15146486 -0.30350882
6OX0nvTLWngPOKZZB3Usen,1.9729712 -0.33870113 -0.114447005 -0.021465586 -0.2820731
5PSWDawkjkSFK6Zs8MdTA8,2.1146348 -0.29129183 -0.23292112 -0.0905326 -0.43450427
3DcPLPvsZPcFcYfMPMfh4e,2.1161375 -0.016451787 -0.058344744 0.079979554 -0.4975698
0nKxQeKar9oFerIGJ8H3nc,1.7860659 -0.028569207 -0.1696099 -0.0017884941 -0.5873871
7c86ULTZD9eNdAbJDQLRaC,1.8564395 0.2208627 0.10907463 -0.07874219 -0.5022544
3GOUhjGfJGVJhYI5w80WdY,1.5690149 -0.278173 -0.3780905 0.15577695 -0.47521204
7wMPExYjxfDzu4SWDUt7dQ,2.0767608 -0.1934188 -0.24884821 0.0013103349 -0.47946092
5ztCcMNmFiq5ZnID9jY9SP,1.8198682 -0.42643374 0.064992286 -0.07704801 -0.51387656
4buDeg67vos7KP1yHrS9wl,1.6544831 -0.21942787 -0.22747755 0.22018991 -0.7566754
16flEBCtUF67V5yO0GxYWn,1.8803247 0.40911493 -0.11645169 0.0008903584 -0.6984112
38i0QcGQ9hu8PMk4QObUTj,1.7276477 -0.25092277 -0.18887548 0.34851268 -0.65835047
3MjfIbsyO8NQ4slgICU32u,1.8235931 -0.047318384 -0.13426918 0.10209319 -0.6050034
5yvhdo8FXbBsIllxv2Rr94,2.0137904 -0.0015094503 -0.07598836 -0.070955835 -0.5809598
6Vmow8PuUaU7W1T2WWLZk2,1.9791619 0.03141753 -0.13788357 -0.08401298 -0.65275544
0bPSRn4crnh5f1JhELPlyL,1.8850651 -0.18900406 0.025345432 -0.045046594 -0.38355297
4B6BiC4TZUbvXMbrdx2rhq,1.9662659 -0.3884864 0.18913506 -0.06869292 -0.45620695
5pemEFax3jfocz4FGHa3UC,1.71171 0.054760978 0.18075095 -0.17217785 -0.22531399
0Z9HQ8YvHqdeOjTwsR3cS7,2.0841236 -0.27869704 0.32623374 -0.2417901 -0.3266805
0rurOLe6Zi1jl1fbf586vW,1.9697865 -0.033965383 -0.011740258 -0.037627354 -0.496428
7ANmgFJ8YDBh0uUOfSeYrX,1.6668932 -0.20261574 0.19613871 -0.13763176 -0.31993014
2id1xnRQloCopsF5IFRY15,1.932521 -0.14536297 0.09484104 -0.07206077 -0.4760182
6gU9OKjOE7ghfEd55oRO57,2.097255 -0.07771812 0.19792947 -0.0787959 -0.41499895
6TWSVHx6z6E42JiwloGv1k,2.006794 -0.07090504 0.2749305 -0.010044918 -0.42478627
70QCJwpiTcvN8t7scWHjZh,1.6654656 -0.22195578 -0.05589014 -0.018289374 -0.52952015
6J6RWKCPN5RFKHUKEUFjxS,1.8800887 -0.19198278 -0.1261733 0.02418154 -0.8749152
1Nv0CRk2iNXDHWgqH3Tr1z,1.810254 -0.07107282 -0.15997759 -0.12135737 -0.27191076
6KF8tgwtvx29hM2RxqHoqP,1.7903003 -0.31777745 -0.2859841 -0.030431854 -0.5989943
1ioQVVScvYyJquc7nD7Lu5,1.8933786 -0.06844572 0.19449484 -0.1251556 -0.33223087
0qZj0j79gk8PltcxlqLyrt,2.1401684 0.11339247 0.26539552 -0.13593079 -0.53324205
3ftimFIDzHxoaxlaQhIh1J,1.9415703 0.023723122 0.06499451 -0.04354307 -0.46688843
1lh2Ja2yxtsDex2KwFL5g1,2.1779156 -0.03000429 0.36029488 -0.142106 -0.40587258
5tAD4wvWAK0mUjKaxnaMTd,1.9626936 0.06989038 -0.020508172 0.12866709 -0.44459188
0NX4Jycq7uhZWvqODD9miD,1.9407961 0.011487717 0.13778085 -0.07595327 -0.46985018
5eJdmy2Sl7sUaoVFCx0iMa,2.170014 0.017556347 0.17236714 -0.09003173 -0.40585876
14Nrr57BD72stMn1oF8Gyi,2.0731997 -0.16640517 0.18984874 -0.22929566 -0.3034278
7zBkYHuYzxIqfOAau5Lqf3,1.7207944 -0.14752662 -0.04094601 -0.014765498 -0.4179978
2D2tn77f5ZrADmf8h4zR3t,1.7256266 -0.18373112 -0.12889305 -0.17450748 -0.348613
4ljV5ZMT13eFOtNFqTGYoD,1.8217397 0.028381124 -0.09491555 -0.029336086 -0.42891887
6Ray43gNA6LZxareyESwNk,2.0783942 -0.11310797 -0.071288936 -0.12870601 -0.5427876
6hVgzcyMmjNKaJn5VRZX3H,1.8108193 -0.24548544 -0.017674638 -0.053035714 -0.3669144
