track,vector
0tDC3KJPPu5eonGTtCURpq,0.70490205 -0.22731413 0.52473783
2fZW7ByWe46rGih0FtP2XK,0.7781913 -0.2571056 0.5617013
3ZCYlXgi100xmLfpGng9C9,0.77488726 -0.17825805 0.6205837
1uWTlK72KKpzsCHhu62OV5,0.93944955 -0.15404668 0.8214096
6ZrlXT6mUMEgomN128iekU,0.8130212 -0.2117586 0.68178385
5JQdrLFmQ4j2mQwZ987fAt,0.74860775 -0.18089713 0.5283142
3kAwGo8mtUPsrctroxYLku,0.95965236 -0.29017833 0.6437132
1S3KcfF8taTlNT8pRy2YzO,0.74175555 -0.14472811 0.65773493
19RevBdb9MKUaBIvxSbGd4,0.91463095 -0.21185994 0.63951683
2I3q8GEOXKu6tVPTdpSngV,0.96124893 -0.27190104 0.7336559
77W6VUoJdasCQgjc5DW19q,0.9019791 -0.20913629 0.60961545
6YUUQapDEqBF1yP3iHlsut,0.9059428 -0.29902372 0.744828
7wTLMUsnvEKxQmPxx4l4ec,1.1097128 -0.43417487 0.8105406
1LQlJNtXs3IhDYXpaUAqrQ,1.1286173 -0.27535895 0.69105166
3V0W5CfNDMiTKg93wuLFxJ,0.92762625 -0.33079877 0.66571575
6cMswWRv4lAU3mh5lclgCc,0.7995805 -0.2353773 0.53936213
6O85MfGECKBqAK2MgSbCaj,0.8958946 -0.2867404 0.5926153
6amzJ3wmEDf7e5tHAndZmn,0.9335772 -0.27763608 0.7044719
1285n66OGGUB3Bnh6c18nS,0.9150416 -0.23930322 0.6279442
4VQu1ooCteGDynSZYUgvT4,0.8545465 -0.16480358 0.695297
4JuJZzGcswQszYiKJSnC6i,0.9082504 -0.2898335 0.70645976
1bECKhfBNzods0soMPXwdQ,0.901772 -0.22853674 0.56968695
4SyowQi18ym4zJGJDBnsTj,0.98459035 -0.19550852 0.67802143
3AOcpwgy3V2Fwg7B8PZfKl,0.9049507 -0.13876642 0.6544301
0UpQ4fWxoCFoVUGYvjUH7F,1.0956883 -0.23500736 0.7764375
7yzwszgJUDrllWnG9cQkxQ,0.90818274 -0.24743779 0.6928428
4KLd2mLVfbxSpTKDkh9iuQ,0.84259564 -0.26850805 0.6735475
1gV0hgMNdpSWeW7ZjSUKnX,0.8917947 -0.20420223 0.63205004
30AK2kRrBrBL3yqglk7a8V,0.7110673 -0.083910964 0.61955935
52ZAsLhFwhCZsExUpSdG5H,0.7358498 -0.18365283 0.73370993
6TjP1C3sGQH1jBfzUXfcMg,0.79197824 0.07639417 0.70177954
4oyWrvyORD6uCSYCLSRF6W,0.826377 -0.315662 0.67599136
2BFeLCEDQBecReNuLbOHoQ,0.9502998 -0.31453422 0.61074775
4i01Ymu4kscMhVsQx3BZzn,0.88114536 -0.27744836 0.65133536
6nM9Sr6MPcfpqwQTD7PZGi,0.74899226 -0.19270644 0.7176691
1oCGxlxrgV1eIL5KYIWoV6,1.007912 -0.3507641 0.6305928
7zprfY9KDG8g3S5BIOB7xZ,1.020051 -0.20654313 0.6231437
7030LC0qJHzp0KHHYvkw41,1.1776209 -0.33377177 0.7169641
0Ig58yJSlVBCZjW12RTqCJ,1.0622369 -0.24258229 0.6658517
5j4mKTvOu0cr4cooq57sm3,1.0186368 -0.191664 0.6283957
4p5qlpbMid6MvTt3w4EhM5,1.0555651 -0.33718386 0.6447189
6gJOIyO799eFSN7JwRThHJ,0.972525 -0.26024577 0.62242115
2kpziA4mHuM7Na6La4upg1,0.987894 -0.23167185 0.64142036
71nvXPQMmYflxqil6Q9ehh,1.0130516 -0.2758658 0.7254285
3sFCrYlKCEnrTRfXEafPai,1.1115568 -0.3086167 0.8024743
3T8j0WDSw7G98rNLAe2M2X,0.9254554 -0.28370377 0.7356934
59A6lBd9QmcD8rQTZPj1xD,0.8791616 -0.20072508 0.8053804
1l7n3I8SoPR4OyLnTm1uqK,1.0098165 -0.37714854 0.7658207
4iCKHGl4ij4YMwFrUZLGEQ,0.84643775 -0.12834577 0.8820165
7rqyZM53JpYj86avtfmyeg,0.8868169 -0.029080464 0.92226356
1BMwsK4pa9KhiFmOp1oCjf,0.8590634 -0.1934745 0.8167496
3LSN1ZAbeXmYWyq4O1jRGM,0.9296095 -0.17737958 0.78943324
40TYSUoGW7KZtmBnb0O3x6,0.8408157 -0.19307713 0.6265657
29gRHViWSpSV7UWb5e3QCv,0.859761 -0.22345726 0.63048565
4DeVJgjmcYsD23KzOkfgTA,0.8309034 -0.20202184 0.60453093
3FFY9MgskWJSHu3kwRRtQl,1.1509228 -0.354629 0.74651736
6bKb6AHAead5hGKub5Sfdc,0.999423 -0.37189597 0.66043246
0LIU3eOAwXCZlWOiHuItkj,1.0037878 -0.3086074 0.68068933
0cyyGCZJg4ZdSwwbUomn0g,0.95069575 -0.29783458 0.71663135
7cZv8bjwry8PeopY0RtntH,0.85907 -0.25915474 0.5484806
6ukvsBzq4d1vBsAUmz7ZVt,0.90375227 -0.24946326 0.75959224
0Lsv1vmjvWVQ9n9nFqxwnx,1.0751222 -0.36600935 0.76564085
614TxLN6BP9nN8pFcPdLVE,0.91409624 -0.27915388 0.66028816
7z47pgbZpkGcME2A0YxR0y,0.9581526 -0.33550176 0.7168077
6WhzFzROw3aq3rPWjgYlxr,1.0059958 -0.2727507 0.6744984
3kyKXxtCw2Bt23zXAGfkf1,1.0448651 -0.26649797 0.6706522
6El4guLHqCd3PG9X9yJRSz,0.9047961 -0.30972505 0.5804753
0RSOD65sLN8iCwl73TOfl6,0.9674569 -0.30157542 0.6180001
6sHsPrcjMZ7wJEhegICUQP,0.9291767 -0.17779975 0.5874261
3PHAN9g1qziYB16D7Vs91A,0.91403365 -0.20968243 0.5580308
2Mh0jU5IyRTQfpyMnvki5Z,0.87304366 -0.25129852 0.5712452
18KDpXD6e2UGRA5ORND1CU,0.808234 -0.15475768 0.47040576
5H7CwzYZ60e7w69tX4ivQN,0.944035 -0.22261186 0.65577084
6XOZ7l5IjwNisd6JfDKFmb,0.8430747 -0.30971944 0.57062757
4tVybkClyH0hjL8jzMq3sH,0.85736525 -0.1625881 0.6776026
1m4dXbkplvaOO4Wbdjbwxs,0.9589354 -0.27751252 0.65385085
2IFl6p0LoIfIZOn5IaxZOO,1.0227728 -0.26795787 0.7130234
2FV7Ske1uYIC8StRYMkkRH,1.1473826 -0.34954602 0.71585196
1OAiWI2oPmglaOiv9fdioU,1.0302234 -0.31341928 0.6658811
5w4UqCwwoLro163poYfjnl,0.9785029 -0.28590873 0.68007416
27SdWb2rFzO6GWiYDBTD9j,0.97674865 -0.30111995 0.63164777
7KxhSJOYiqCDclXDBNlFSZ,0.9926142 -0.35096103 0.6446526
5deDWZeDHWfYk9xaq9ynh4,0.7844855 -0.16597174 0.5799435
7BGKxIHAlgIGRa1jDTGI5R,0.74238604 -0.20906131 0.49361575
3lJA6dGqvaKtVxqHbTtQiQ,0.91360664 -0.30196938 0.77864504
3FZEv9JddkjHNFiMVxJYpS,0.6976189 -0.17544067 0.71168125
2Wf0uMfCpwLO1B2Up3NbXH,0.80773497 -0.17193526 0.4873659
3pzjHKrQSvXGHQ98dx18HI,0.5346853 -0.001292932 0.64660496
3mIf8Zk2cy7ITwvvNkC0l2,0.62703806 -0.014461987 0.7473205
6O8I0ffpEtyMQmMYo0bj4N,0.76279724 -0.020394968 0.68685865
3mZG8RwAlHJJyN7ZXWlla3,0.9350235 -0.21416427 0.70759654
4gek9UL5WceAq1qiZlhmGM,0.52152187 -0.09121821 0.4828715
3rkabvzRTFgLXxdmm3PE0I,0.924287 -0.17894205 0.68503064
23Y91ZN3eM2ABYDyYuD0X2,0.7916951 -0.19691373 0.674336
33R4sgQiAg8anGWc06juRD,0.9841124 -0.22482537 0.7262361
7ceisg9MpCeJoLaoPfyu0V,0.89930964 -0.22850592 0.70722777
4gaz3uvhKgO078XcdzyPsl,0.95007545 -0.22082931 0.7169027
7jE5hACenHaqB8nTBrB0uL,0.9975247 -0.2939802 0.7358387
5RC9YDHON0nXKmcQrL6WV6,0.90578294 -0.1558677 0.66800505
6d6JiSto1oMh5zLipzUypy,1.0271308 -0.31605604 0.67972255
16bHRxM89ue0TiCKARYbRp,0.99163806 -0.24566026 0.6678584
6BlRZt7kL23EKBjNBiPkE2,1.153508 -0.24507771 0.7614601
6PeXpPSKtHIu3NFCdya3be,0.8962829 -0.16959795 0.6473809
4fINc8dnfcz7AdhFYVA4i7,0.8252474 -0.22705749 0.53240037
11qR7U5INPIkgpLb0ogtJA,0.9963694 -0.21799812 0.72808063
3ghPeGA7IkGIZsrIKw9wbi,0.96430564 -0.26678008 0.8267946
4fxF8ljwryMZX5c9EKrLFE,0.9880372 -0.21623671 0.66021734
2obSyhaTGjjYxLQfTYQdig,0.81575775 -0.13509452 0.6772509
2mk87j3RWPdzy0rWIoUP1o,0.9350827 -0.17758025 0.6730173
3EVzmJjuhRud75Ke8MOJNU,0.8526558 -0.46837625 0.6532399
2J2Z1SkXYghSajLibnQHOa,0.8514281 -0.36018848 0.7366364
7pN5xeBGywMaE5JLIJzZ6Q,0.9570967 -0.27885938 0.7577592
3IjY93g9VbfEyLRuEeRec7,0.7331207 -0.20743077 0.74793524
4E3afPSY5fUEelQS9ppL0e,0.8274882 -0.14425947 0.84021086
0wpYoahTjbbM3gFwQWRBfL,0.95184714 -0.4100777 1.0926021
1hGy2eLcmC8eKx7qr1tOqx,0.579438 -0.1423199 0.4025857
5BoIP8Eha5hwmRVURkC2Us,0.76020736 -0.04890442 0.9418303
5WNhw7uy4c9Nn7uIbbiuDo,0.8304175 -0.41626242 0.7162307
1NpW5kyvO4XrNJ3rnfcNy3,0.7102688 -0.18568408 0.7506239
0aW7CSfoMBKBzLE7VerHyn,0.86479837 -0.13310684 0.5434794
1PoGWZbJPGmViVi7CYbDUK,0.82251996 -0.33819336 0.42792428
3S0OXQeoh0w6AY8WQVckRW,0.6822773 -0.17248185 0.4953742
0d28khcov6AiegSCpG5TuT,0.84464246 -0.22578193 0.6354015
02XnQdf7sipaKBBHixz3Zp,0.7909157 -0.24988313 0.5868431
3l3xTXsUXeWlkPqzMs7mPD,0.9346398 -0.25726214 0.6863861
00BuKLSAFkaEkaVAgIMbeA,0.9178667 -0.3086818 0.7472395
6LGwYMXXgURfaequXipzHx,0.96679276 -0.33671838 0.724236
1Oi2zpmL81Q0yScF1zxaC0,0.9681563 -0.3635879 0.6984957
0KQx6HOpJueiSkztcS0r7D,0.75769955 -0.21550065 0.689867
1XGmzt0PVuFgQYYnV2It7A,0.89772946 -0.3449558 0.73201156
4RCWB3V8V0dignt99LZ8vH,0.72341734 -0.2321758 0.7804276
7uKcScNXuO3MWw6LowBjW1,0.62681234 -0.06547329 1.1929985
26eOTllWPn7oKuDUJnsJwF,0.58517665 -0.24269791 1.1537831
4S5b3wwIXpVNvY2jeIQdKu,0.6970768 -0.3400738 0.9092545
2aBxt229cbLDOvtL7Xbb9x,0.75702894 -0.37094504 0.78310716
1l6M9DOVGGgamNxexwr7Gx,0.7714682 -0.17300628 0.6225882
2tP7ZekzXfduShx8C6cbll,0.97865516 -0.19024418 0.7248215
2dEJE18eoskLm4bjSW6kmY,0.98239356 -0.22915776 0.8971734
7wZUrN8oemZfsEd1CGkbXE,0.7366506 -0.33798158 0.64979213
3Q4WeJmzxuDpzMu9QjQqbM,0.63001674 -0.34667045 0.30151162
1V2D3l085S3fQsVR7aYgQx,0.9356506 -0.57181 0.36385193
4lLtanYk6tkMvooU0tWzG8,0.59736705 -0.19476064 0.50601876
3iL2l5gUqyPS6vDwJFgJTR,0.5993844 -0.20632783 0.59436417
1nMj4Sw1Vik5mkFZ4dpStn,0.87842065 -0.45716366 0.92026705
6EC5hHjYlwVmj8cpjSjJWA,0.731031 -0.30358025 0.57520705
4uOEvM5nPxgdfk96D6IWOF,0.6811876 -0.185319 0.48623598
19foFjn93KJtO60xBx0vkz,0.8223355 -0.19730364 0.49894425
2Gl0FzuLxflY6nPifJp5Dr,0.8764905 -0.25265366 0.6057104
7i2DJ88J7jQ8K7zqFX2fW8,1.0129673 -0.416373 0.6584504
6wV12xIUb8oFY7lBy4KuQe,0.93413717 -0.35222378 0.750343
2s76aKBWKShlwPC4xTtEEE,0.8150114 -0.19509138 0.6937182
0B8B8cVRFIG1yznoQe7c9s,0.8566169 -0.12634572 0.8175124
7HiXTSQDhDZcYN5Iv3iXfB,0.72387224 -0.17344216 0.610308
6q2vmuMPbLEK3AUfMG608M,0.72547984 -0.122624464 0.56151253
2fdd8W8eTym1gWO1dl1nxo,0.7976067 -0.21636793 0.5324189
7sG2bWi2eDtvX9vX8yC1Gn,0.8102155 -0.24798325 0.54216903
1cOyWWUr3oXJIxY0AjJEx9,1.1761589 -0.3390124 0.7664201
6875MeXyCW0wLyT72Eetmo,0.96778715 -0.23347214 0.5421952
0CNjoQozZP0mB9rKVdrKGx,0.7980096 -0.25998673 0.58056754
265yhmmWClZfBmgNPzwOMP,0.91771567 -0.2868555 0.70384896
7nD9nN3jord9wWcfW3Gkcm,0.8904604 -0.23088591 0.6967885
7EvIMAbhkHXcV8rHbOyNzh,0.8996694 -0.22684145 0.6464474
4LInPGD3DXBoJj0g0UGXir,0.96128875 -0.31784597 0.73974395
1HHgxt9q8PFc4oaJUuiovg,0.9236042 -0.30694008 0.6275379
06SsjIlx6lb7CT8LS6MgbR,1.0420322 -0.26108608 0.67109627
1z15fhSgN6U2k4gqA1Zu4j,1.1593689 -0.37629062 0.6449121
2prScmBSzS4uU06q76uyfT,0.9571379 -0.26888427 0.57950175
4HzI9Nb85FESn9V4cVn6iL,1.0949742 -0.44079906 0.6832393
2qIWuOrAN2aGyAnh6K5nxe,0.83299494 -0.14351971 0.616564
1T3iEhgmmfzLOs6sZzBlNU,0.7620343 -0.1871792 0.5826649
09mhA1SJjMHniZPF4Hcihn,0.6717079 -0.18124191 0.5815009
1eyrmeiDpdTkOmA839nPVQ,1.0768387 -0.3057503 0.5838595
1louJpMmzEicAn7lzDalPW,1.1022216 -0.31068268 0.69540095
1M919GYWDcWoGzhf4i2jYg,0.7171524 -0.19900747 0.46199408
1zaaaGPDU60KYY60M4JVl2,1.0746455 -0.26875803 0.6318808
6A6am7JK6SNzIKOGlU53sw,0.768644 -0.20704694 0.53892106
76sWab9iC3vvk21aln8G8t,0.95799357 -0.2831404 0.8234906
4rvtlpAeDuOn4baUJPCEhy,1.0044261 -0.25188974 0.8590163
5NOH1b1GanDHuc4pwhoPR1,0.9077403 -0.2856568 0.6280473
4uDM0l0DqKTlrys22x2kpz,0.9516444 -0.2777388 0.63932365
6lgzJuBX3iqevLdtgNlyAU,1.0743983 -0.26172823 0.67556554
07RXBKfyCYIYRMLCvlGWXU,0.9382022 -0.39736682 0.5788486
5u8a36gfNB7YSAi5M30a9G,0.8290227 -0.3956705 0.5812017
33JcUj9qQDayKswunZP9ar,1.0037841 -0.45044574 0.68945044
4hrae8atte6cRlSC9a7VCO,0.87064683 -0.3119325 0.7326513
73AElRO42LtQlBId3tA2Oh,0.72176796 -0.21330036 0.580708
53Y0kdCa1CZ9gRqEuknfwy,0.9648331 -0.24255185 0.5642083
0NyOeqzqjVM9j7IuWp2oJ6,1.0797465 -0.33570042 0.52615833
1GPWHf45DwSziB91p9Phbm,0.9877212 -0.15761884 0.4997606
3anp5nvmUKwMBEIEL1sPHR,0.9773663 -0.31932303 0.5554884
6mavtNxMc35XwKg9POUemZ,0.7856434 -0.19085917 0.51426375
4ImL3v98u2BLkwnyQDjfRm,0.7868836 -0.25488603 0.6488534
3rMyMv8EjKXoPnaRo2hdJN,0.82673156 -0.22428314 0.70166826
3DGG8PpaMutQSwRX2H2DBc,0.7628739 -0.16608761 0.5481906
112lQZi5e7i8ohZ4z0e6nu,0.62293327 -0.120341174 0.46824315
3hBBKuWJfxlIlnd9QFoC8k,0.8233238 -0.22627428 0.57678914
5YUeVMFJVE9JUlWMbDn8tt,0.7951148 -0.24780223 0.49081668
1KeZgPUr54C8iz3FjqzVoz,1.0369503 -0.28064644 0.6049834
6KjbNLbRjuoa8rEq5yNA6H,1.02535 -0.34813398 0.59064436
56SkdBKyR2zOkjk6wVFI9s,1.398008 -0.24236229 0.89684975
0Ie5uiv54KgCr7P4sYDTHl,1.8595558 0.17618051 1.8048868
5kEVy3SJPiMkJ8ep1NaPJ4,1.4793319 -0.256813 0.9261956
2qp3HWzouEEhpbAJ1TUT1I,2.3300936 -0.29913822 1.2386632
5JnLiuMgRAWoHYOhatFP3s,1.7479794 -1.391867 1.2277324
2p07VcUwRZ5sru3mJ0JogS,1.9407117 -1.5329591 1.0928042
1KhrAWvLIjRlQIJtSTgvsi,2.1223967 -1.5377569 1.1336709
7kWeSMXLxUHHOkFxsS0vhP,2.2214353 -1.3763524 0.98414624
2WQAknZHrJAEQOFXe0F44P,2.177038 -1.2487526 1.0665796
3E5dmxvT6hSWOM0LY3MIlL,1.8741264 -1.1584035 1.2861962
0O8Z60xOZX7TqDWXS5Fied,1.7052765 -1.1068052 1.3564453
3DGKj5YCr3o9UD4djXUbvI,1.859569 -0.9514362 1.3957442
4L9TrvjOnUjOVqPusbCQfs,1.856451 -0.88188404 1.5125892
12TE7Vt592RcM1G3EaaZ0f,1.9895415 -0.81548107 1.4276783
5Kbe0XPwG5JLQxjPEqAM20,1.967256 -0.7992571 1.5426654
74YIEs9equLAMBJlAb4Xnd,2.1151674 -0.57952416 1.2803408
5Jy6TexjmznhnsWqRLkiSi,2.1303966 -0.43906286 1.2380708
3m0y8N3OfpYCBzDjyBzIx0,2.3089976 -0.34198985 1.1646312
2aU9MlMrWsKQsa3qz8nIR7,2.2655659 -0.1653029 0.97501254
5pxwZSyZlias88fmxGTaYN,2.4219139 -0.045661617 0.8850333
5u7BDyugDW7ZXkXdCxU9JC,2.3149312 0.26158682 1.021479
6dnvLAxaPQRTb5ANxImp8Q,2.426418 0.19706844 1.3814807
1dZRSXQzK9y4FlV7zgKBb4,2.373183 0.21873058 1.614529
5EzUeXwo4zTWqSOYMEgxhr,2.069843 0.042342905 1.5608965
1S4fpfX2u0hzFD9vb6FEB6,2.1627827 0.03414205 1.4987265
3aYbfPld0ZVXk0XKxR3zKk,1.967244 -0.12868899 1.5587715
3xx0jE52PbtvwXgNaBUdch,2.1320746 -0.26874262 1.5921043
6Zt7E7exTQENPJFjuFgZpJ,2.1690853 -0.3163815 1.6409467
1ipcb9qXpSHWhSUvdxJhsx,2.3078604 -0.36156064 1.5759817
6JdbV5DDltMVCyV0twmKwj,2.2813861 -0.4077937 1.5328889
5MkOctZG8LI9uHzpY7ncWj,2.2878718 -0.39929947 1.3528895
1gRCa3l4LBaRfHihirJa4A,2.2943358 -0.5823606 1.3032384
0EKIK6cY1XOm7BRQ8j2JoK,2.3895462 -0.35264453 1.2367156
0r8iDf65NHgFgZOGLwj5r8,1.7035204 -1.3474594 1.1644737
6IC6VhpV7D8T1t037Atqpu,1.911359 -1.4125726 1.0669264
68Q1r5zDnnYaHkh80yal4A,2.1173193 -1.4844123 1.0223986
4v5tgTrtDPxs0amRB3Njre,2.2379582 -0.7457528 0.9971999
39hnH8WdPmNT3Q3yzwC9Rg,0.9165744 -2.0799086 0.5284951
0srwKuJPH8yBzzFUJMBQM2,1.2027998 -1.7103695 1.6116906
55DuTmvSGwNQR4cBgqYuYL,1.2139758 -1.2164273 2.063889
6225vlQNgif1W5dE5KN6Y6,1.2162195 -0.97595423 2.4091954
1ACZpHI5vZ5Ea4xGlkdGWM,0.8962694 -0.6702794 2.5903106
69bHJ9qs5FrUJbKP8xU8uZ,1.0877128 -0.46877694 2.56336
27PmKcvsjXp7G1IQgLUkYY,1.194924 -0.58289814 2.1487865
7qqtYJj2vaSiZcYq4AyIne,1.2713128 -0.8803943 1.7464983
1rEHQCkmLYY0CDrIborSoF,1.3555456 -1.3861941 0.9321647
68AhslXGVDKUUyHnDkORGF,1.4744165 -0.4325265 0.68362844
5sp0v1NDTtfzcPMtFotz80,1.954821 -0.9281445 0.79432696
7njoWVpJbAiTkyT6rKwbze,2.1887615 -0.96403813 1.0140622
56QOJkmoUmuCbu8lPWxur9,2.4849203 -0.8935066 1.0602394
4VyTESM8Uovi8ZpOBgNPev,2.1660433 -0.80979085 0.925825
2A7j0RLnzvvlUFrevBiOQf,2.1228175 -1.5417166 0.93772215
38hbQ1wHHBNXDpPGJRMY28,1.9691892 -0.5146229 0.90864795
5mcWdITson4DJcYtH5xo0f,1.6789429 -0.5532998 0.913342
7lUE02KHkZM44BZgjCaWRO,1.925445 -0.6586883 1.0428511
0PsBdKWnOQGMo9smobflvy,2.1435394 -0.59364307 1.0739973
4s6Q9zPmiYcpo5MR7uoVnt,2.1960535 -0.7216163 1.2531232
4Qgjdo6i1GQCi1kK92FGao,2.2919471 -0.9715102 1.1385446
2SawYQpvsLAEF5lpXWhvyl,2.2371497 -0.87046206 1.0608002
5BtS8w1kkjLV1BbvB0t12u,2.2472756 -1.2918795 0.59961563
04ccQGJ1i8gL7JoeCPiJbv,2.2651632 -1.4191767 0.45158672
7hKpnp7A7bjiZEyywa5Qn4,2.1616611 -1.0967196 0.7691264
2usybbJIyVPm1aeGK2bitr,2.1620255 -1.135486 0.93777937
3xdjjKMcMOFgo1eQrfbogM,2.185792 -1.1921064 1.0411924
7fkGuyDiJoqHbMiPqjqNKx,2.3357167 -1.4260668 0.9644656
1TanmIWbaUj5NVwJ3k4XPd,2.3174305 -0.37455428 1.1093782
4cdAXfguhQHYFkvuuzye1m,2.1402638 -0.34253636 1.268249
3Q2blCHzuOk9K9zd1tJPmC,2.0340111 -0.77956337 1.3506963
4r1HejiaP4Upb4S5ebbEKB,2.1361775 -0.32587683 1.3490365
42qh86p7TLXyumxSHn65kc,1.9774628 -0.63185865 1.715235
2c3FVtZfgKQJDnbuYqMhUO,1.7665653 -0.79774463 1.61841
0qxYx4F3vm1AOnfux6dDxP,1.9274178 -0.7199932 1.6735456
2layfKNE4eOluWEcneRPyN,1.7963095 -0.79922897 1.638587
4HKjBsqzGScnd0TsKoVlNk,1.9477075 -0.7201933 1.5684733
61ry4mqyjnauua1kKRsY5H,1.9700145 -0.52932674 1.2765703
4kAvtXKZ2fVPzhYKrAbdoZ,2.099858 -0.64896005 1.443044
1PkoLMoX7j5ZVC0bnKhUY8,2.0936549 -0.6699599 1.2446235
7jArWcupwt9u6woJ9EdQlM,2.007673 -0.7770883 1.3013918
7cZ6di7lPutvXbhQ7QfPn3,1.8613338 -0.7428153 1.2390395
0UBUnp3ggZivpFWGQxoSok,1.7954363 -0.8778429 1.3483653
06EL94D0TA27Ik0Ke5usbj,1.6525544 -0.6809987 1.4961222
2PHjonbOla16RwCUqkgCtI,1.6953629 -0.85615593 1.5518423
6wWxr5Vkx2HKcmN1R1tELK,1.8196507 -0.75792897 1.525584
6cikNK29TJAKKZP8yf7ekP,1.7875437 -0.6466546 1.548588
2LDnSRkicgPDEJyB2AGX2t,2.1649358 -0.76774704 1.5057086
4JXeFNodvQJX4BJberWUFU,1.8968295 -0.9078325 0.85393476
566hBMxIuwBFJWDgw7FfMH,1.9849725 -0.8485386 0.7149828
5U2m76qAMdr3gXI0g6ptlG,1.8136905 -1.261517 0.577292
7DUpuAzGUyJaJB3p9BC3Ms,1.6595628 -1.7655272 0.3088536
0WkFzqiUXv5op9Qmxx05iM,1.7021867 -2.0026221 0.7698233
55l3ZlpxGMKkVqs41yXChK,1.9023062 -1.8360301 0.9795342
1JbWJ450grmSwQNiOk9ke2,1.8977162 -1.5111676 1.1729697
1PPTlPJqKuL0fdoTmzwXJy,1.8079915 -1.234789 1.3343734
4p7EYvJ6yWEjZDZuguSti7,1.6372892 -0.748792 1.5465893
43z6scIZU2QcEieMQFAJRG,1.4160172 -0.5552683 1.851125
6kotXaSQaGYxE62hVpdHWu,1.3368981 -0.08796013 2.0182972
3es4YuDY98Lw3mdXfsh8Mj,1.2809534 0.39209983 2.3297026
0qG1teoBvooRo7Z5Z8edCk,1.5969177 0.120039515 2.1605663
3LPZpcPVseTmaS8DRcvkXN,1.737802 -0.82518226 1.6108016
3Ma78F0lQB7DVgyd3uIMBN,1.7354827 -0.7093977 1.6122501
4SMciQoW2tOVieBAg6U2Qj,1.867235 -0.875315 1.5930336
3ZJb4Qn1TvHx3HW08YLmTR,2.2380867 -0.44965106 1.2608894
6gWG3u67LxRO9FQaQ8Glsg,2.3405447 -0.14164992 1.5180094
7yQMZQeiSKnvEgimeGPVhi,2.3132567 -0.26440045 1.7423239
6t3kFbEn7N6th4BwY642r5,2.2908154 -0.11194105 1.7150282
2gotyi0kC1sUEGchmnImnX,2.0662818 -0.021570766 1.7746483
6iy4PoAuZBMvtrlDX4VxC7,2.190699 -0.06940799 1.6955472
0NoDPFzLzCrt7UItWI4tcs,2.1979175 -0.044572312 1.6384484
5CyXtO0ST8Uji8ArjuJsEU,2.0894122 -0.15361644 1.5894861
6FHXJu99aQAUnivEjPhuUR,2.147124 -0.29617563 1.4587822
7hmdJhc4W0idVVoMES7F9F,2.0711553 -0.29131025 1.331595
4pFNWAU8e8F32NQkMyLAZi,2.0561965 -0.44043356 1.3304877
3UVs3D9J81oBKTE1gCCSpb,2.1977015 -0.4286624 1.4061193
7k1Xm1wy00hCKJDYJL5p1n,2.1397564 -0.53384465 1.3429732
7xhvLWC0ruHn6UlDofoEFN,2.1576605 -0.43286428 1.2673855
4sDiJmHNcm0wLTH8ns65va,2.042179 -0.40477237 1.2358775
5WQQIDU3HRaMyPkob8mpFb,1.8077961 -0.6960681 1.4105368
79WaXLL2fKLxBE77Oh0Al6,2.3805285 -0.5666819 1.255633
5E7G70M1ARuOV97qrXTkSD,2.2152267 -0.40288424 1.1987649
5fKsX6Ff9Z0NUivWoX7M5J,2.514594 -0.6530336 1.1144159
7a2NUtKR5wLMmu7tayiLp1,2.4118996 -0.5865425 1.0460491
4Fpq4QkR06QRDkujBUk0JY,1.983608 -0.57840306 0.86240816
4qjmnM1aYvayCTDd0uuRKH,1.3798705 -0.38865694 0.66632676
3zvHOVC4jikl6jORSr6OLE,1.2910877 -0.707501 0.75288045
0nNd4I3vWHvrUMEuiud5hO,1.6733184 -1.0147362 0.8811427
0QoV9nLBwYEU1bA6m61h4F,2.1400979 -1.1439074 1.1665624
63OmVzNwoMNn6hT7p5vwvX,2.0865245 -1.190278 1.1627638
0ONsqhfWp9h4jgelqxD0Z3,2.1268811 -1.0929006 1.2488496
48H5LCVUdocX7QCtki0Mdi,2.0222971 -0.92288697 1.1929797
3LklW07tvdx2AHsgfi1Mng,2.0899932 -0.979376 1.3476058
5UPNBWFU2TEf9kauIITfBs,1.2741126 -2.333682 1.2818217
2KB0DJBN3GPoXe9ZJPKE3u,0.7687151 -0.706914 1.4396312
6mrtYbRMfnbmVhOqa8EWSj,1.0068735 -0.3229387 1.2902083
2aCis7fAGyeJufVbFbiKG9,1.6670556 -0.11916154 0.9211983
4cCjAPmNGbBXwZl0XYIjTO,2.0940568 -0.6771973 1.2976305
1spi3DpfEyKtA0hHj5zDnH,2.1995773 -0.7395716 1.4080435
59OcOolqBMJtRxcko73IwH,2.0662313 -0.79897344 1.2707062
4XaJQbFbLyJetrqP9IbPzM,2.0219522 -0.76881254 1.1970838
4ggHIiiWyH2q58qESPk4iQ,2.071228 -0.9996965 1.2798761
3dIh35i2bOXOHphduQwCWc,1.9482946 -1.0470167 1.2086043
0A6zXwg8hBYjpBTq0IINrO,2.0757089 -1.0460918 1.1939632
0W1zP2xl3UUGJXeVnApnKP,2.1230962 -1.2708708 1.3255308
3n7qWwCBRK6Oh6B2Rt60r2,2.0334349 -1.2887728 1.2561451
21iQgPErTGG0EKBwVJ0Vgf,1.9911313 -1.3210902 1.208998
31Ue8AHEa3CVI7iUfZ0TrP,1.9107527 -1.2090397 1.1086617
