track,vector
5cbpoIu3YjoOwbBDGUEp3P,0.89746994 0.32048142 0.28687164 0.58742476 -0.39021656
0Fhz08ZHdsCFJEPIs6hDxL,0.9420137 0.3130284 0.3202122 0.5485896 -0.46543953
00JvkzL9d727hk4Mzy1eyg,1.0126531 0.33820048 0.34818858 0.5693905 -0.50208086
2NjZBIrONjjoKum9hblXt2,0.86382943 0.2816967 0.26776338 0.48697448 -0.39662647
5xDJfkWp8ufjxjJ6HDb100,0.816921 0.2493376 0.2816047 0.46771672 -0.4308699
0pEiipgJZUx0P67EatcuJN,0.95965004 0.2993823 0.33798838 0.57630706 -0.47322
39nuen7KA36Bk76h0UKAPC,1.0268542 0.38659814 0.31276712 0.6094823 -0.4778451
0ZwlxoHAnvkCRjsOrHAleU,0.9672001 0.3174028 0.3192299 0.5463703 -0.44444022
4uPR4wRw419VH5TasUr9Cg,0.8739946 0.34653437 0.2712707 0.55838 -0.4011969
1ZWKjFsbnOI6UVwc4bTbwD,0.95200586 0.44197074 0.31466267 0.5707722 -0.42637888
70Cp0ukCMyWeJML77NGERU,0.9935609 0.3620157 0.23840518 0.6242845 -0.5459879
3YdC9oQEHaLT6FEdnRdbtq,0.83409894 0.32669732 0.28499487 0.49610284 -0.45927402
7n7nuidYIunOeyGYInIgRR,0.73709196 0.31692058 0.21111925 0.45808747 -0.33743945
0PDUDa38GO8lMxLCRc4lL1,0.85441184 0.20726894 0.54831827 0.17889392 -0.87950355
2YEr07055St40kz0aUfm4f,0.60617316 0.16193353 0.4033644 0.27392492 -0.6623833
4DLZpekzmIm1fSO0IPEk3R,0.75450945 0.20849635 0.32906997 0.32576883 -0.56420666
04x6DpeFQ72efXsD0DmWPQ,0.81745654 0.24751891 0.27464986 0.4706843 -0.5149062
3kwqNLXvsjSrIXbVsRBj8q,0.8390037 0.28441036 0.24443461 0.5176441 -0.43226725
7fqhrLJzKHJ0RW32N0y2Gp,0.86854404 0.25943097 0.24832411 0.544052 -0.42977068
2SiSGp8B07c91oJNljzPxG,0.9758606 0.31582546 0.33878013 0.5823916 -0.44710854
35YaJZZZuIkGGJApAY8XXm,0.9309855 0.33631638 0.26387522 0.53179216 -0.46682593
0EX5KOdVnR4kFqcTYKyyrH,0.9721174 0.41180155 0.26215705 0.5880367 -0.51507986
5Fli1xRi01bvCjsZvKWro0,0.83925253 0.23575744 0.22153223 0.53246987 -0.42611408
2UyWClHKt6fut3IpS2tJiR,0.9353849 0.22269468 0.18845347 0.5696332 -0.49284735
3sO9MnNDvbdTGNOomTo6hY,0.9826584 0.23665775 0.27707115 0.6350862 -0.54778904
4ebz0AQonOk427qxoDAHyH,0.98707414 0.26056767 0.3084817 0.551357 -0.6326731
6wFRECZKgARNA9xYyHpxuV,0.9890019 0.29692957 0.27242032 0.6179009 -0.48656005
4sCYKMatyhazyy6r2N7Hp2,0.9613052 0.3240361 0.2619385 0.5685626 -0.48873636
4P6n0udLAnmCNXVcobYbsK,0.9294432 0.40241182 0.295177 0.5193762 -0.4707341
4uQqGy5lKYN6V0OtOF25wR,1.025412 0.32679534 0.2679059 0.57954276 -0.45760828
3RkIJrNqDfHA78DRmQQx6I,1.0004636 0.3366295 0.2607826 0.55102694 -0.4194506
6MOqASyUNmA1Q2I1pcmztK,0.89824665 0.3371478 0.33609578 0.60203403 -0.47532585
2AwHZZUf8QLreMWUrgR4T9,0.9601049 0.34576765 0.3159957 0.5668269 -0.45021245
5waH4K1bmTMlikre01uqKi,0.91804934 0.41441244 0.3289068 0.54631007 -0.46272764
1MU62iuv0tVWWVkqHcY1tx,0.88992345 0.35610518 0.2967964 0.54991823 -0.3935223
33jDWSi3Dvb12xfojksReF,0.9101409 0.40388235 0.2671843 0.5741658 -0.4261048
2e3KUBfcAwAyQtgbeUBKob,0.92522764 0.39980832 0.27168417 0.53708875 -0.44719058
469v2YvryJ3zKe7IdzYOlj,1.3133553 0.49210152 0.5503308 0.79922676 -0.70537466
00iCRJ7pk3onHablkLyVH1,1.9545699 0.6979168 -0.095464915 1.2106587 -0.5935973
69QIVIjPMnI1ABLBqh9P1b,1.3623587 0.44772917 0.45945233 0.82768524 -0.6819071
3z1PqYwMtct2Dm4R9lhWnT,1.6411699 1.1105388 0.29767346 1.2454567 -0.8285119
05Rdg52eBYVUy5A55rnz39,1.736452 1.1060413 0.35419044 1.5294902 -0.8599538
2mXsZsJBThTaJXbNcg5QD4,1.7128415 1.0573403 0.33946502 1.5381596 -0.7425831
6s9m5J92By7jii22Q2XtY2,1.6100607 0.9598833 0.4069855 1.5375708 -0.6967283
7hKpnp7A7bjiZEyywa5Qn4,1.712145 0.8026018 0.36904773 1.5432457 -0.818896
5pD1qwHvnKFcQ2qjwsoKYF,1.631578 0.8026891 0.46983433 1.4406468 -0.8147606
13keyz9ikBe6ZpRasw7l4X,1.6536577 0.72220355 0.47972402 1.4306602 -0.84733784
4sl4UWqzHSG7riBKdralwy,1.7370287 0.77954954 0.42144942 1.5173366 -0.8500395
0B0y2FImat9j9MJTNRZWfW,1.8021301 0.7845381 0.43233958 1.5936208 -0.74917704
1hTSImeofoaFWptq9JSFpP,1.6748267 0.88025004 0.49689287 1.5501522 -0.8108074
08NPIspzvBNj88lHalgA4V,1.9560764 1.0143793 0.5975946 1.5405 -0.8689192
1LM5zQv5pBKPyO7rm7Uz6U,1.7833978 0.9412058 0.6100157 1.3202003 -0.90127057
58spuRyMUsjKHQHEGwLC99,1.830247 1.0549517 0.715606 1.2172436 -0.9985674
5zpZxvuwfG7IXZ2s6iT8CN,1.8489033 1.1076485 0.7309408 0.99817115 -0.96460366
0CqvhN7ChNjQf4tHp5rKTv,1.4989792 1.137708 0.6822057 0.6734847 -0.8062402
1GJmy3G4DzQ4QsN25657NS,1.6317663 1.2692672 0.84765315 0.59553957 -0.94727916
4Qtw0HNKSbIRT5sWUnbRXc,1.0196136 0.8818573 0.5214943 0.33355677 -0.551515
0HPqEqr2tG0VOHGtj8PM4t,1.2909856 0.6208497 0.33414933 0.82477117 -0.5593508
3xz0ooN5NrLeaHUmq7J0Og,1.7118676 0.8751148 0.4120997 1.1814662 -0.70596105
0ySxC028CNDtK2G7zuaUcn,1.7649578 0.95358646 0.44201577 1.2269837 -0.78786135
4EDeBzhZMcHEx7A8IcDiaL,1.6628838 1.0171201 0.29340369 1.3951386 -0.8112886
2I8sTYMwuTsTL3K5vR6MB5,1.2250844 0.9095312 0.32896993 0.97036 -0.8073369
0IEHa6zoxOfQx7jDpcYQ1l,1.6311178 0.5569061 1.1222643 1.5958675 -0.7358928
66GSSL3YTkBqWHDlKg39BT,1.2310524 0.5009151 0.6366943 0.363151 -0.73280406
5ySWn8U3QgyriT2wAAqUTq,1.6142589 0.6151299 1.1406907 1.6033875 -0.8089603
69m9WDPBvemwujQwdONslk,1.6872544 0.55809236 1.1452295 1.5614536 -0.82230204
6LCEyZZHFF4ebF1Mike1s5,1.5297896 0.38079304 1.1034633 1.4063853 -0.8782479
39FwE8edwuyiaa4PrGBkP7,1.7873813 0.26289856 1.1764312 1.4396887 -1.0943353
6PQ0WLZnT479J7Q1TGIb3n,1.8306865 0.0071764626 1.2379857 1.5013205 -1.0766544
6kxPb62Z64BUkB2fO1r0X6,1.74235 -0.36119395 1.279982 1.3639271 -1.1750758
3z0a8G407NbxfjTRffvQiP,1.6693679 -0.5026584 1.4991788 1.236149 -1.0262637
63YyQQtDdufxojf9LdC443,1.837557 -0.15449414 1.5564185 1.1122314 -0.76583153
3duP6mBVDsHM8ioN7o7dAK,1.8633063 -0.108842835 1.4948562 0.9556233 -0.80053574
3HvNzmI0hX2dXcE41lBMxi,2.144663 -0.05154897 1.7325289 1.1991694 -0.9633563
3YRS17WhqZPvIkj7MlkqIW,1.6346164 -0.63194066 1.6387625 1.0963819 -0.9535702
44xWtabQzBHKXxD0UVLSNQ,1.3871771 -0.71594596 1.3541622 1.3865266 -0.9151274
1Fo2N5iXRi37maMboaig7O,1.3400056 -0.63729507 1.1329982 1.2808163 -0.8492684
0ZUo4YjG4saFnEJhdWp9Bt,1.6472358 0.0912971 0.6920439 1.1722084 -0.73337823
6yFD0TSZvxydqGxLNDjZUO,1.7214168 0.3308876 0.60749006 1.1858857 -0.62274635
0U7Q336Pth6J3mPy736fQq,1.9841261 0.43117017 0.5657276 1.2212012 -0.704771
59tUXZ9dL0qkaa18WCfUnZ,2.0354693 0.55131805 0.61641157 1.096304 -0.802308
2G634xynj7ev8r5c0sAL3T,2.1210997 0.60390747 0.6261182 1.0311441 -0.7458889
0r8iDf65NHgFgZOGLwj5r8,1.825219 0.51086843 0.6598803 0.7520542 -0.80483973
40vchayv9Vsd9SzRYs4yrE,2.0013487 1.0418835 0.5327178 1.2451464 -0.86603594
0DcBU93zLXGRdPPbUnP1iS,1.8722079 1.0878457 0.41063163 1.2466412 -0.6707139
60BcumcP1JbXMgwiFEzJqc,1.9242052 1.0364072 0.4775377 1.238163 -0.669726
2htLJ54OL65HB3nr9ne3fA,1.9745303 1.1375674 0.45893666 1.2599703 -0.7698598
11ePAaWWR1xCqmewYqhLag,1.9308088 0.83851457 0.6884185 1.4605385 -0.3684548
1Cy1mZ5KVGh4lU5gyBEmpq,1.9748237 0.74577963 0.6195652 1.3303686 -0.53094053
4LvOfAiI6oTL88ZFSwUzwC,1.9440023 0.73758936 0.65340483 1.2873715 -0.51942414
4O6ZGWRitrln9K0ud1UGnZ,2.0470176 0.79143655 0.71962965 1.2571414 -0.46471897
5faKUZAGECK46wShWuqpVd,2.0496354 0.5993595 0.66724056 1.2083696 -0.5534113
4ZX0b5Ry0xKlX5frZIoUzv,2.0572 0.6578963 0.6398183 1.1267052 -0.52166295
6mU8KTVootYqiVIRxPQ95N,2.1601412 0.71058804 0.68063825 1.2258874 -0.6173376
2SZ6Si7BD8R5yV12EwmFRQ,2.0988917 0.7377698 0.62765867 1.3313684 -0.60713667
14Iey63UC7ohaE6d9srFrE,1.8818017 0.62617266 0.63766366 1.1353432 -0.64474577
5BBBHw5jtqM7PPNK2g3ug7,1.8425974 0.84844804 0.7109137 1.2389551 -0.5404776
56uHZWU66CIzyW9jtckU8l,1.8458879 0.94104886 0.71227396 1.3496118 -0.5586394
5CMclk0hHDJpvh34ZluLcv,1.7285042 0.86200696 0.8118939 1.3666387 -0.555417
2UEp9N4kvnZRz3bWzkhfqz,1.5331427 0.8105947 0.7196488 1.2397691 -0.40747115
3NWAwYVxq2ps0hJgi18Tei,1.7647301 1.0723631 0.7393699 1.5187467 -0.55055714
4HUhPhiZqmaYGkWffBOOG2,1.865444 1.014674 0.9119393 1.4971428 -0.67318
7HNySD9zYUQ9Rr6HoIzLaa,1.6813593 0.9876461 0.8652123 1.4085162 -0.5683928
4BmtCb6sdMqECAItGmFDvU,1.615702 0.84238684 0.7432237 1.2247027 -0.70132756
6lPjwgITcWpxVIiij1Iskw,1.8357807 0.8331324 0.7276604 1.3683534 -0.7991801
02KGkBz8Tyc9TB2RqCd9Z5,1.7695266 0.76222944 0.64478654 1.2869637 -0.8024177
7lpHlNmKK4s3KN66bVUJ5i,1.9461287 0.8888755 0.6153847 1.4773453 -0.56420404
4usfAr4tNCkpCuaCSafzR9,2.069079 1.0320703 0.57623285 1.617587 -0.6724441
6NjbbQKUOkoJGonVJkOMdo,1.8320981 1.0427817 0.56807345 1.4630089 -0.66176224
2bGaOCU8xlPheHt1tR7xch,1.7495588 0.8973195 0.19972084 1.4837338 -1.0249025
6wLtQqYpizaEYrWV1WBxP5,2.0388942 1.1976695 0.51537997 1.3230981 -0.6790712
4wKrMeRoVaP1CVIBd080YK,1.8705454 1.0702602 0.40913165 1.2596642 -0.56848484
1rk9eGO7AkPX1oafUuOnGs,1.7362531 1.0447623 0.26904872 1.2647649 -0.6751041
4FlNj8oEuikVspfVWzMZVz,1.9699918 1.0434753 0.34362075 1.4828823 -0.85709894
6IFafjpw2eCbV1XcHXp3XZ,1.6010745 0.92750937 0.17526953 1.299321 -0.86546934
66BAKoumBCxp9loxDR5aOr,1.766689 0.68514204 0.11141128 1.2820934 -0.9593628
6mn1S5X3zVYf8SAim2VyLr,1.8209357 0.84383404 0.12035974 1.3546271 -1.081344
5aVhFEvhPKibeOoCx7aNtG,1.9278375 0.7814633 0.14668725 1.5622786 -1.0771804
5gAzdGA0957owpnYL5KbY0,1.6731806 0.8169025 0.18104535 1.3974037 -1.0893157
53kQ3URNSil7M4U5uTF1sV,1.772214 1.0099312 0.5421567 1.4502271 -0.731179
58pIojOEoOmmz86AtpsUjU,1.6423113 0.88967645 0.22047271 1.4360626 -1.1558532
7nueLSMsUbuym6m4vPNert,1.4988508 0.9130997 0.24541782 1.4577699 -0.98727727
3nOIPMTb2eIbA2i4T8aMDL,1.5281544 1.046617 0.44715312 1.4398226 -0.9484458
51VCgu4fcotbx5lpaF3Tvx,1.6553578 0.9533654 0.41129386 1.5075109 -1.0293397
3E3UOcGshSmvAsO7fqDazr,1.5466383 1.0287895 0.44833815 1.4030651 -0.89237446
2tZ7ZWwLRbUEzBOv2rXZee,1.5752281 1.0025053 0.46706203 1.3809402 -0.8127177
0sgEkRvEj7JUM07px3L2ql,1.7084345 1.1283109 0.5704523 1.5805644 -0.90041304
0YF6vuBo0Xt695dodJ4DQF,1.8179553 1.0656894 0.4854996 1.4992768 -0.80967665
0JiX8NsRdCHm8GliFuf97V,1.6801629 0.58029383 1.2528818 1.6551989 -0.79153514
2lSUGI2s9EjbA93nahmpsL,1.5638964 0.599377 1.1771013 1.5610304 -0.7474621
5TsB9hlcEoX25Nb2DAC9TU,1.8523589 0.63490087 0.4629164 1.2460703 -0.85958475
3TQbr3G3U5wlwEJejmqC1F,1.885351 0.5488675 0.35082552 0.9159385 -1.0198283
51lPx6ZCSalL2kvSrDUyJc,2.1796434 0.5600754 0.18617432 1.1276373 -0.9755517
5ddXMXmXZ2FN4iliTG20nO,2.32448 0.48975405 0.21570735 1.2615951 -0.89550847
1LM6t24SjQr2bJHqeGIR4U,2.1935337 0.14594696 -0.029979076 1.1464838 -0.84647286
3FRyl1R4l1MnfkwrpWjwMK,2.1174662 0.16597396 -0.029231226 1.4550902 -0.5711147
64ojb7llTMzvdkHdbIpq3y,2.02496 0.21416299 0.056129582 1.3517277 -0.5899124
2SjzpZS4cVGbieLalHeCU6,2.1288657 0.4864411 0.32541597 1.425967 -0.6824452
1t8T9As8EvtJ38XsZtwG3c,1.8978288 0.63115364 0.47728404 1.331247 -0.6490999
3LtwmK1OfN0dGs9jf3qSjn,1.6728821 0.7286404 0.4650535 1.2614866 -0.6418954
5KsLlcmWDoHUoJFzRw14wD,1.9283824 0.8399667 0.58892703 1.3865064 -0.7249676
6nLvaCZFR1wEzW3sIKpsnr,1.8099562 0.90649205 0.6436211 1.3191262 -0.74578506
4WiiRw2PHMNQE0ad6y6GdD,1.5098947 0.8634422 0.74061733 1.17609 -0.5899726
1JLKY4U8ypcXW3jfKoKR7X,1.0594131 0.5771588 0.4454599 0.86909056 -0.41495904
2xlA7kNX6NPtT2LEWspzAQ,1.9440074 0.1702082 0.44760618 1.2765191 -0.6821037
5Db9VIdDsN5yu3Eu7CT0i4,2.0454104 0.2341601 0.5528664 1.6009593 -0.69461036
6SOgB8kcbzNeU7uHLB8Zrl,2.100475 0.080987915 0.51738226 1.5531495 -0.77658254
5uikGLo0VR0LfqxMQAYxnx,1.8305804 -0.09864108 0.4913285 1.4399797 -0.83429056
21zDlOIZUeFYzzWgR4WnUV,1.7042671 -0.25770223 0.45904404 1.3660256 -0.8731344
6TL5uq31JarmrpEGTNNyKG,1.5478756 -0.40384182 0.36752263 1.1840998 -0.7453496
0bmB3nzQuHBfI6nM4SETVu,1.2952943 -0.33768138 0.50905305 0.8625368 -0.5213955
0Zrug5Ry3x6x60lohpEU0C,1.9921886 0.55223197 0.4324657 0.97910124 -0.9723821
1crSsvtU9wZB15dIQXV2QH,1.7840238 0.6647276 0.2693077 0.9862656 -1.0481983
18VxeyQdMQQG3FaY2I8A04,1.5527655 0.70049465 1.1379999 1.6274424 -0.7296851
6eIygPhGcBFKKcxlGTJlY0,1.7170845 0.61727244 0.11534707 0.9454317 -1.0652838
1CL4vvqLcQ3kXhsudScHJA,1.9834306 0.57455856 0.57985157 1.0405324 -0.91883576
220eqy26Fq3vxyxE7Ld9vu,2.001377 0.50695944 0.49709967 1.0634977 -0.92215776
6baTFTfYB4sLRtnMeUTogH,2.0812798 0.46226966 0.61563736 1.1978766 -0.9518255
4N3SuGRzOSCtR70wraNj9Z,1.9493889 0.4839341 0.5467753 1.173816 -1.0020797
497Fkp3gRiGrRMoqBTDudr,1.9949114 0.35508588 0.5523919 1.0669705 -0.8960666
3SktMqZmo3M9zbB7oKMIF7,2.0592675 0.44745958 0.5642641 1.1569204 -1.0044471
1IdTIzkTK6CcpKKgMUGbg7,1.9069359 0.45046854 0.50557315 1.1747677 -0.8536123
6J7cSyvSCnPwv3vqHchEfL,2.0528133 0.34512866 0.52012324 1.3972745 -0.8345547
4BodkdQk2Ouo6BFbLqoWtG,1.9955946 0.35557207 0.4882641 1.4053507 -0.87981945
0lKTwaoezVFOd1MC6MqViz,2.0305846 0.39435145 0.39220393 1.4062773 -0.7966297
5vYA1mW9g2Coh1HUFUSmlb,2.0209663 0.3885287 0.41426086 1.6229752 -0.65874434
7JcB1XSpmlULBSvnEis6Fc,1.9496745 0.42308018 0.36747035 1.6111389 -0.5558243
5eB7w8UZJKjL5XmnC6Pctg,2.0190306 0.5960682 0.31400165 1.6972735 -0.5291841
4MAxq4eEuuyE97wodPnisY,1.9519907 0.5130235 0.311957 1.6967269 -0.53722847
62FOsBpnZXEoPc1Qo9hcap,1.8544488 0.64040947 0.20523694 1.6857462 -0.3442379
4dDvtBzbQqy7iG5Jfr0qif,1.9330391 0.5635669 -0.12886254 1.8715454 -0.46259832
7Ddh0jbUW6q0O1Mt7IYEPX,1.8268768 0.4960156 -0.33253455 1.7429634 -0.6409463
3pLTOP0G0etiWUknFoRpsr,1.5403075 0.48862574 -0.6995529 1.4834247 -1.171275
3R3vxpaKxBwXJeyPLM7TcS,1.4194262 0.6076221 -0.07828172 0.9227569 -1.2072282
2RpKh7kXSdO8NLrW9VQ46p,1.475799 0.05861702 1.1289713 0.24358346 -0.79711545
6ZpR2XFuQJSHAQwg9495KZ,1.6860013 0.33134666 1.1779906 0.09002862 -0.9621302
6YV28lcl1tvGTfDaq7eopt,1.4821897 1.1741673 0.9818924 0.0043743453 -1.072359
6jvvpPJQJy5rMOEkLlADl6,1.6389754 1.5152434 0.80830616 0.18221812 -1.2462237
2IuWB214OCchhPrBK8OtIR,1.8324455 0.21203503 -0.07660392 1.0048289 -0.634659
1sNSG13fsK6KPKKNIQXXrh,2.006046 0.4437812 0.62672967 0.7838212 -1.1431265
1uhsZmDSSESFwDStDK6eYn,1.9902571 0.3039543 0.6322139 0.77096146 -1.1454208
5leOhwmC0JYwAPxo6zGUHP,2.0256696 0.107175864 0.46187142 0.8688339 -1.0516809
1K4G5LfdiD0fxVZDG5c0RR,1.8526505 -0.06966664 0.38047686 0.9924191 -0.9336466
4VbDJMkAX3dWNBdn3KH6Wx,1.7115095 -0.17502108 -0.056294948 1.4049084 -0.6150271
0H2BuFu2MuJfnF1yHKjBcp,2.1075616 0.14508832 -0.05435352 1.6861335 -0.7166847
2VPZMOVWSPVz7AQQj2KcXJ,1.8740503 0.034782592 0.18528579 1.3338535 -0.52290857
3DK6m7It6Pw857FcQftMds,1.7330498 0.24241686 0.40148544 0.8583757 -0.57228863
4g04QtmUABZN3iobIrHYsJ,2.1656008 0.4472831 0.88141245 0.3048459 -0.6559139
3sHPSPSfMzziQD1v6U6vz0,2.3031483 0.4856074 1.2249498 0.06551807 -0.71634364
5Y9pKZXFmGEUaXqgGGQGJj,2.6747432 0.7537145 1.6060553 -0.29316542 -1.1182842
5W3UniuRMkHHIpaiQo1hAW,2.128453 0.80588245 1.1640851 0.01929327 -1.4125946
69bDRy5MeWQl1lNeEJQIBE,1.8998744 0.6729866 0.7372991 0.18258774 -1.4712304
3xmhECNTS8KZQ7C6ye7JIK,1.6151046 0.62530994 0.16100708 0.57627434 -1.4573073
1xRoyhkpLvYnF06XflsNmx,1.0305775 0.61099535 0.6957174 0.7729474 -0.6666023
318AgoKVYc1BuX8XBthGtR,1.4478488 1.032776 0.9652727 1.2180687 -0.76415056
5K4Dl7nz6NSUONT4fl4sJV,1.5982431 0.99474126 1.0588468 1.4196187 -0.9216332
2VBSOgBcnLHkfat8P2VGvf,1.5747006 0.8403264 1.1385837 1.4412017 -0.8342105
5hmO72DpMfddRFBbVdPoEX,2.1144814 0.4982882 0.14665283 1.0882272 -0.050120037
1VoJttdilLYpbpYN142Zek,2.0612726 0.34610903 0.5386293 1.0337598 0.22257602
5JvTl9PGOapS3D7BIGjlSk,1.9558496 0.34026045 0.8525306 1.0037036 0.40855622
5DSr1NMci58MEgS20vivSL,1.4983737 0.61022884 -0.38384643 0.97171766 -0.34902966
6nTqAwkbh7I2ij0N52dxiw,1.8870059 1.623237 0.8309419 0.75980526 -1.0848442
34Dk0bzjsXFDluNOgCwBAM,1.6615258 1.3130332 0.8052631 0.8314316 -0.9087304
5TxsupFF2Vc70TQdLyyOE3,1.8153791 0.92516786 0.9671429 1.0736417 -0.94807994
7JVfDagtyWy9bYsaf37H9K,1.6571367 0.55370504 1.1248653 1.0401663 -0.7559727
0fgZUSa7D7aVvv3GfO0A1n,1.8194098 -0.32294878 0.81364644 0.8448024 -0.59504586
2NVt7fxr5GsqTkGwYXcNTE,2.0918043 -0.22104852 0.638784 0.7980538 -0.54693294
6nsLzJfvp5OLd4mgqUJkpq,2.4198623 -0.1303373 0.10070953 0.80645496 -0.5413994
32tBNiuuQtkUG5eBWpC0oQ,2.199774 0.4059333 -0.5562534 0.5754588 -0.5785377
7KSVtsCg3iyU3Qj0XAxqL4,1.229971 0.548706 0.68259513 1.4112631 -0.43840376
5pfJsMwoRYKampPay8amX0,2.285295 0.70799583 1.1166496 0.7864356 0.48578128
1wYZZtamWTQAoj8B812uKQ,1.3444562 0.7390783 0.98192143 1.3253974 -0.76533175
4qZPdHRnZ7jwqg4peT2n9A,1.0274922 0.87225837 1.1833297 0.8874155 -0.9351559
7s1upm7yr7ZjrzXMwHawtG,0.9724138 1.3747617 1.5077404 0.68184084 -1.2688138
67lnQ6r4oWKZcM8VxSwHq2,1.1110289 1.2227033 1.4349902 0.6345059 -1.2896408
4fykY5EpYRavu87absOh1f,1.6148895 1.0093943 1.4096615 0.7025174 -1.1772342
3G7XYAwtxtoGK7fAm4IlD9,2.0713613 0.839 0.93781537 0.7714156 -0.6900288
50YkjdTiwxXvUpXvW0Wv90,2.127492 0.84316707 0.8263111 0.6920017 -0.22199021
16VFadjfLwWo2w9ZtlpMUd,2.4544792 0.9351001 1.017011 0.7448316 -0.127349
0wLDl13EgtjUdwZYLeapDl,1.9307225 0.73362094 0.55269146 1.3251566 -0.84013176
1It4CGZoRuaiAbn5QByHBn,1.9190365 0.63824517 0.4998441 1.0983607 -0.9681281
3aTyz9Yur7YRSXXXlyjKUD,1.9662513 0.64734536 0.62374306 0.97148764 -0.9446981
7gEwJRUMwZ6Ax4CUCGpEMs,1.7072388 1.0910275 0.5870822 0.8825024 -1.1537162
0riQ5biFBQYCclYUACchr0,1.8623729 1.0973393 0.593014 1.0254476 -1.0797089
3IIj1MAqz90ISPRI17YVus,1.7469978 1.0127987 0.598485 0.8900764 -0.9040122
6CSP4f1yEJnGdibOHnwV4X,1.6276015 0.95866036 0.6244814 0.8934498 -0.8963184
70su3hwMvDe2VWdQmgVIQo,1.8979661 0.87041324 0.6164307 1.0131472 -0.96717685
0jaCZzSrSXDlazsr63CzJg,1.8059586 0.8509418 0.5278856 1.0867307 -1.0089117
4hlhhnwGwINUcH54roF7c0,1.934742 0.85796344 0.58182514 1.1512841 -1.130686
25GUBLsPdrxVrVkJYmsYRq,2.0620663 0.85185057 0.4669883 1.2447637 -1.1624782
7e2wEtoPoWxqECswjtWgNt,1.8252848 0.7416494 0.5031619 1.2229156 -1.1435826
1sd2hhuof5xHT3lfun7pOa,1.7666256 0.73939425 0.4518185 1.2326427 -1.1302526
1prZs80rSTqs8NCYTZPIOO,1.6456394 0.6686247 0.38771498 1.1476071 -1.0812786
2aexHUGNNnRaqyBWJekBB5,1.6299784 0.750017 0.30895197 1.1528896 -1.19669
6X6S0Z0IMNaAvjdweO5Lgh,1.8439212 0.90264684 0.46261892 1.241811 -1.1912965
1OmQX8dknVy0FKHpB9RP0l,1.8074462 0.9119045 0.4335393 1.1854075 -1.2248206
4MLlyZrQyKHwBQNaRifXaU,1.6447191 0.8468502 0.3413458 0.98485553 -1.0736847
3z3o68h3NarFltKibiksxI,1.8118838 0.8864334 0.46159577 1.1789201 -1.0893245
52Bg6oaos7twR7IUtEpqcE,1.7822906 0.77426356 0.44417337 1.1641182 -1.0311301
38P5Pc6PcdMQpRhHeIfMEv,1.6739899 0.6069889 0.43172267 1.2396446 -0.8636102
5oeOWXjH8NZFOWP0SpSXqV,1.7127671 0.65250766 0.47470042 1.1983225 -0.892102
1jhtxc7ON8ZzgvWGPwWXUN,1.7995653 0.575132 0.37496078 1.2673796 -0.80650616
2uj3JAxxf2EO2lYZ429SfJ,1.6783901 1.1566509 0.6266759 0.7975645 -0.97986937
1ntaQ5nSrrbJwEuwAAbHiY,1.8426001 1.1037968 0.57903874 0.9799631 -1.1316442
6KHvFOELLcGrB7DnZlezIe,2.3089464 0.31537077 0.8895363 1.1880375 -0.6531295
2fTsxw433lT9uYnIH3ihDU,1.7280179 1.053781 0.6215 0.771735 -1.131306
3I5vK9yUVv15WASYYlNRMA,2.0996299 0.37897843 0.7929891 1.1106961 -0.5839929
60nfOJJ1xFVVAO1qCpngX6,2.2020168 0.22325088 0.7912766 1.0469304 -0.7327432
19X0U3SF2G2DTem5LVmRQL,2.3353622 0.3465676 0.89170724 1.2426913 -0.73669446
4EhfJQmV1o1UwbOXPJhbi5,2.1776576 0.36032882 0.73659647 1.1287824 -0.77911633
6xdl0FM9U3VZL3AwmHw8V3,2.1263144 0.26293564 0.709876 1.034402 -0.63429815
6hmmNlvwMiCGsdDKujp7MP,2.1632156 0.3699772 0.74426466 1.0297596 -0.76593274
1hWJOwfuw3Xh5983HIyLDn,2.1425214 0.40535736 0.645598 1.0076298 -0.83519983
3lW0Otqzm4vCc4DF0OPi34,2.1780689 0.39557284 0.6938977 0.9416196 -0.80972546
2OOOMMEbQ4l6Q9Wl7IL76Y,2.0049908 0.4774487 0.64467925 0.95172817 -1.0712547
7txDLCcgd3uNgN4YABiNUg,2.1338112 0.45195007 0.7124086 1.031374 -1.0319697
1z0DXbixgwEiXUZUCKVYsP,2.0371034 0.50528306 0.6610103 0.98095447 -1.0642903
2wgRk52kVtSEex0kbzFHGe,1.8872993 0.61341107 0.6965116 0.9143332 -1.0927247
5rKor0rlCbaA7j755zhnhb,1.9230707 0.60102993 0.75456005 0.9233729 -1.1861001
5GNgD84Cveiz0lO8GywYtU,1.9086165 0.68089104 0.79019433 0.9529322 -1.308291
2E0qTz3qYwflNzVTxS30zz,1.7311026 0.7081898 0.800488 0.9199563 -1.2566423
6KJBAOowNVIAaI1Qy4IY0N,1.8268595 0.8029217 0.82142776 0.94132423 -1.2533695
0dFP2W7tsxgLZC8CszHtV1,1.8874238 0.84334445 0.7666645 0.91753185 -1.3675697
3yoGVIY5OrRIBvNA9PYOS7,1.6959053 0.94747144 0.7031446 0.882073 -1.1887989
722atzuqhiwDCdhwqTdiDA,1.657554 0.92408293 0.6552896 0.9131198 -1.2017127
3WtB2who5tPeyzpe2rAoPk,1.9508636 0.66367793 0.41767612 1.3466631 -0.8299304
