key,vector
5ksoJlQJtduEkwQTo7UN7X,0.8391861 0.40982974 0.03672581 0.5758748 0.09172345
1S30kHvkkdMkcuCTGSgS41,0.8346576 0.35091338 0.033823278 0.61328316 0.07067943
7HGTkn2aX7MNdKs7nV2xBt,0.7575156 0.3401406 0.05341158 0.5998031 0.06223439
0qEDwhP24yWtUlBGUjY9ss,0.7958588 0.36030462 0.0079015875 0.66567206 0.08861821
7Gdn9GjADywM5Ob1zLALRn,0.98203194 0.4002384 -0.048078354 0.77649504 0.12781382
0r78QX3oN8dxo2l3H9118r,1.0253936 0.4271131 -0.038295552 0.7519231 0.11879398
6UoKqela28TiSVxgBpuCCH,0.8066158 0.33854902 -0.03883514 0.62288326 0.07354903
0UWXKM7v6JzfmSTLFqYmiN,0.88582337 0.37815803 -0.057784166 0.725695 0.1306371
2mFnxVS2wZpqntPzZB17O1,0.859344 0.35138133 -0.08358083 0.6722556 0.08178791
3VhBuvzzuGUuh7nyJJvGLk,0.87691414 0.4140035 -0.11562572 0.7950844 0.16381064
3urJUvRhgMrwydaTQFVEg9,0.754656 0.337111 -0.08894363 0.7265171 0.12982388
5lsO1etcKmlpzIpM4W5Cii,0.8615075 0.3747026 -0.053143036 0.7977585 0.08762825
3WibbMr6canxRJXhNtAvLU,0.84952915 0.29375315 0.025212558 0.6300093 0.03864952
7icROppj4Z12Nr0xGgxWFJ,0.8060859 0.3650148 -0.016016703 0.66631716 0.040167645
3iBiWBobkt8MztRwckHpUV,0.8844204 0.35996118 -0.039805368 0.68238676 0.100030966
4xVLwCjKY9FzseFCRwv51D,0.9358987 0.3644781 -0.0010856963 0.7853277 0.13727619
0IZdiAk1gNE12prykx0VLr,0.9316579 0.4386775 -0.03964506 0.78320247 0.09717009
4Uiw0Sl9yskBaC6P4DcdVD,0.8426407 0.37040636 -0.00029155216 0.62354046 0.10975702
4r4AAFolvvuCzR8rtAxRFB,1.0940273 0.39716223 0.03074816 0.7732306 0.12687932
4wCmqSrbyCgxEXROQE6vtV,1.0514667 0.44179296 0.08198357 0.82880265 0.14462468
5TAf4lnZCZTLlZHNZMLFLi,1.1204716 0.17256808 -0.15703624 0.6419296 0.040978912
1UqhkbzB1kuFwt2iy4h29Q,0.96359825 0.4770124 -0.08148408 0.8505204 0.095943786
0YPDp1KIxVLTdh3vnvk6wd,0.9316001 0.38390872 -0.014190351 0.77087176 0.09456613
756CJtQRFSxEx9jV4P9hpA,0.8935594 0.35709947 -0.018520422 0.71211576 0.12509643
4MbV8zrWudQflnbiIzp29t,0.8342806 0.35268265 -0.0045264866 0.68259925 0.101344615
6bNYtDM3Sd7yGvQxUS4OHi,0.7707844 0.32555783 -0.02603399 0.6210167 0.06698797
50M2QjfSM82wkJ1d0iV4mh,1.0284089 0.45544162 -0.053969797 0.80094796 0.10757054
7Guni9Kv4cxajoglZLzfuN,0.86181927 0.37661728 -0.017304687 0.7234566 0.08026124
39GBFwBe4GGk7i3yr3F46P,0.9446038 0.4530984 0.002124103 0.76302916 0.15693766
4pdLZsxq0y5oJDb6Cxlokw,0.98739254 0.44131193 -0.004999198 0.7692648 0.0517519
3Ti0GdlrotgwsAVBBugv0I,0.8842109 0.3999881 -0.028085636 0.6301091 0.1029
4589wtRhDebcQsRJtAqTl7,0.9566838 0.37698343 0.027556885 0.7127148 0.09047404
44AL9Xok81qGEOZdPQpUnM,0.85712045 0.31631467 0.05572429 0.66749966 0.17349382
2KmEgiY8fQs0G6WNxtzQKr,0.85014915 0.34212622 -0.0064220494 0.6041624 0.1290618
2E6JyQDG81p96JgJDvX1nl,0.5265345 0.19638744 -0.028754596 0.35000724 0.030816814
6JPZBH5Xrn4VZgL34QGEg7,1.0097232 0.39649215 -0.037087057 0.7576807 0.12005132
7mMtLgGAqsXB84sf57UMUw,0.9093397 0.38216197 0.016277263 0.73929846 0.10114486
3m8i9k7CT6Fq8eAUGlfN7p,0.9625349 0.37720332 -0.044184465 0.7149641 0.0846661
1H4zQgs9Ka9ZBWwN1t5OUQ,0.9050874 0.34743232 -0.026076602 0.62506557 0.048856385
3HT8HCYGYXaAUH6SKNBaS0,0.8691598 0.4866762 -0.007199518 0.7402626 0.116771035
5QJJrDazO1QNAfQaFUeTWN,0.8055081 0.3845841 -0.014551815 0.6674796 0.09696539
1jOX0VStcWZpn8gAdoQVn3,0.8868887 0.3489312 0.029145738 0.77525806 0.12504911
08izEVjMLhn8TtO7huHUhd,0.84363455 0.4621371 -0.003950057 0.74410015 0.12943137
5ev0Z2lFzmhjlQCWpRAWiG,0.86900616 0.410778 -0.0055038966 0.67547876 0.11638816
0wfiSLAkdape2Tcw5TGZ0c,0.835801 0.42042515 -0.04414322 0.74624467 0.10352951
6n5IgnWSdW44vQpxuaiQ77,0.99981505 0.4004196 -0.02224189 0.75584733 0.0870681
2ZdEnGD5shhENZw4wQKBRh,0.9192006 0.41868916 -0.007217871 0.81443536 0.082032084
42C6atIUS2Dpye6Rwc8rIv,1.045007 0.4946072 -0.02156854 0.85456777 0.09280088
3ezdkFIEPhIKpe2GsnmBo7,0.9730009 0.41825324 0.034076784 0.7893087 0.07829025
5rZkM9uY8PjoUiBXmdqmPo,0.8700365 0.34514531 -0.02756672 0.6377342 -0.0052800886
0C8ta4z7gePqOvKTfSlsCg,0.8007458 0.3795674 -0.034736067 0.65615934 0.057597343
6OSHX9crNhhxijCcMP44NT,0.88988346 0.4326358 -0.007179781 0.6511163 0.014520099
4FjPJhlEIWB9QVKFTc78Nn,0.7491887 0.42137882 0.001187856 0.55709094 0.079293706
01UYpHuzHi4eB9PAbDoPY2,0.7504628 0.32875055 -0.20032428 0.53067005 -0.0964031
1qIvvpMg32do5iOxYf2zhP,1.0514098 0.49451235 -0.07911734 0.6597721 -0.031586748
019FM2BxcPE2vyGWeOWhvS,1.1202682 0.49700004 -0.075245045 0.74296254 0.04230819
6EdUE6TbcVzxfDnBZPTAg5,0.9025686 0.34359515 -0.06922106 0.55793524 0.06046577
6vECYJHxYmm3Ydt3fF01pE,0.8454768 0.24840054 -0.015095298 0.6280085 -0.018294388
0ipLnUeK5PODrTKyT3wVGT,0.9184804 0.30039904 -0.037275195 0.68417925 -0.07696312
3wfujdbamR3Z46F4xav7LM,0.8302071 0.1494729 -0.09223837 0.64887804 -0.1341797
2LA5bXro30zZGXca3JAhNt,0.83254004 0.20177925 -0.05580816 0.58056027 -0.036275256
2SpEHTbUuebeLkgs9QB7Ue,0.79187644 0.2922721 -0.07640326 0.6634076 -0.028545095
7gjm1sq5ALU5svBSi9g178,0.81734633 0.41381276 -0.04844064 0.68093103 0.07709709
3sNVsP50132BTNlImLx70i,0.8116189 0.3301591 0.00508412 0.6550398 0.06425091
50GLzgFkWfbBQhvZZvjb7K,0.82751554 0.33128902 -0.08511508 0.6810673 0.0846073
69kOkLUCkxIZYexIgSG8rq,1.02966 0.3402241 -0.022922607 0.7529765 0.094069295
6V2D8Lls36APk0THDjBDfE,0.90665245 0.40267038 -0.0838245 0.6906999 0.069807895
1ng36571Iyov4HBxUClySn,0.70016026 0.31179503 -0.013218074 0.5814291 0.02654037
53968oKecrFxkErocab2Al,0.9729002 0.19141851 -0.039899286 0.5870749 -0.019901624
5u0YB9bpmgEPS2bPhwfRFV,0.9302945 0.38781905 -0.04807329 0.71809214 0.12392934
5jzX4dWVQeBTtfBaXnMRt5,0.8265382 0.361243 -0.004245961 0.68255055 0.10307583
6Bm6qUCSatPAqkQllFL7oA,0.99054223 0.27541676 -0.027055625 0.66884154 0.11262148
1iUT3KwruTC7SkS0bgbxF5,1.0058062 0.44073343 -0.0072737285 0.76165086 0.098217584
5XL2CPUxi8fpP1VKXfKFCQ,0.8536823 0.34640017 -0.005125855 0.6719368 0.1705114
61voPX1C71rhwynuLQyajo,0.87148553 0.34115177 -0.012378131 0.67947674 0.11109481
2oY4oo9g0SJggxwnzNlmd1,0.8896864 0.3190539 -0.0016683333 0.68715084 0.07080279
3vsKVgsF2Ax03wXt3J5EqU,0.8444063 0.32101256 -0.06725199 0.66886926 0.07269476
5zGqTc1WQUe8XqqdnrpKTV,0.96004015 0.29602498 -0.020652989 0.59719956 0.07283254
2krJlC7MXXpOdPipgc0TaS,0.85155636 0.41282415 -0.04588289 0.5538397 0.112624206
454JIJlQ8GvrCoBvSfq3KA,0.7913542 0.316882 -0.015185051 0.4352684 0.11007934
4bk78jvK8Fe9YHqruOJW0v,0.758314 0.075666815 0.0027963293 0.5971432 0.014381122
1SfoXU9q0EZtlgSLlrYBju,0.63027436 0.2494943 0.047610246 0.54668164 0.12916149
1bhjMY5O0ZjB41OHcdRH0a,0.7153169 0.31452817 -0.03740794 0.5028562 0.013470205
2nLtzopw4rPReszdYBJU6h,0.73682594 0.34881413 -0.027916595 0.5551862 0.024559492
4VqPOruhp5EdPBeR92t6lQ,0.86114365 0.34365818 -0.010160347 0.6112069 0.017419487
5eek2X5459T1HoYJk2CKXv,0.8370515 0.37033114 0.029332675 0.5983759 0.091932714
3354J49VpkbZJho7Ztdzpw,0.78267074 0.21062869 -0.048845872 0.546533 0.115246564
6Zf4AMWgnUDobtAixiIqnZ,1.0198507 0.40018257 -0.14057983 0.78814065 0.09986971
5MxNLUsfh7uzROypsoO5qe,0.8057193 0.241144 0.035462342 0.47124708 0.051716074
4P5KoWXOxwuobLmHXLMobV,0.6982143 0.23180512 0.012205238 0.5390759 -0.009555349
40riOy7x9W7GXjyGp4pjAv,0.8889838 0.42704177 -0.06533338 0.8076938 0.048178848
7vidktgNZFQylTgH1GEnMs,0.8831941 0.37265804 -0.04769538 0.777857 0.021783989
00qOE7OjRl0BpYiCiweZB2,0.8357487 0.35548747 -0.020791283 0.7458641 0.099845
1QEEqeFIZktqIpPI4jSVSF,0.8598868 0.41572946 0.042157322 0.73257846 0.18347001
5CQ30WqJwcep0pYcV4AMNc,0.7682717 0.32142052 0.002952695 0.6356461 0.11005291
4CJVkjo5WpmUAKp3R44LNb,0.8827681 0.32410446 -0.052753013 0.71838546 0.12544404
5mhUPDWQH3s544WCsa0r9w,0.8394552 0.34128976 -0.0365558 0.7348469 0.14832048
3FvCy00Wz75HmhlXPMmnOx,0.9706831 0.28978023 -0.094092555 0.6609779 0.046761405
5QpaGzWp0hwB5faV8dkbAz,0.68590987 0.24991345 -0.1284233 0.4289856 0.0035217595
7L605WhF5EGf34ggj87yK6,0.8398627 0.33310494 -0.07748432 0.6536807 0.08967282
40LQiUUUKXVGyNs09lHVjW,0.9984924 0.32308725 -0.122139655 0.72584003 0.08109746
0wqOReZDnrefefEsrIGeR4,0.8179072 0.3681957 -0.026339913 0.7784989 0.108421214
4gTyrZ0cv1J5YZgNQiNyN4,0.83164644 0.36103797 -0.021922465 0.6833253 0.07514443
24URIm6Vu2f8TmXBziI8z8,0.9118742 0.40085956 -0.026899265 0.69159144 0.10627096
16PJadRYY8rskHeGRODw3N,0.7265945 0.33455592 0.0030927346 0.5571157 0.092643686
2T1KIjk0jblquN5EI8lsJK,0.7999463 0.4140198 0.0037581306 0.64050114 0.049722966
5JDcQAztvZTIkrWoZihgvC,0.6811356 0.3091702 -0.12519081 0.5658375 0.0012887632
75LJgxtN3epyNIXwgsux0K,0.5516595 0.3065858 -0.04044003 0.46143487 0.064040236
0n9iqBDje39F71sJxCzKLl,0.7013499 0.31234717 -0.0133315725 0.35757333 -0.07198386
4zzzZ1UNfr75ASG1lUE9L1,0.7079463 0.3818117 -0.05857259 0.56489867 0.025382046
7GeoY6rN7cLp2Gn9Txo7Kw,0.91347075 0.48288643 -0.04022002 0.7879013 0.11375642
3Nmz9Cy5UFZBCrjWMmlIqs,0.91845113 0.37825942 -0.045856226 0.7282125 0.07127768
3yqJGfvXtPZLiWHVeLWtm8,0.8840471 0.4080246 -0.049532253 0.6958772 0.07143222
4GKk1uNzpxIptBuaY97Dkj,0.84844476 0.32739457 -0.03776868 0.65697426 0.06122301
7h70RTLbnhDyPGXjl3iEhh,0.8267602 0.32447547 -0.061846234 0.67771095 0.10176093
6olKv2HP3XgBpvVxAswowe,0.85285664 0.36407414 -0.107028425 0.5867409 0.13217978
11EX5yhxr9Ihl3IN1asrfK,1.0807047 0.45241672 -0.12360367 0.8386376 0.11703136
5GV8UxTRnzTPiwrr59L8eZ,0.9084998 0.35325325 -0.1680649 0.7265301 -0.0052018976
0pWoTbjdFZrB4hPbNDOPzh,1.0061232 0.27247572 -0.029002067 0.63749576 0.063056014
7o9AYzTQfykIJ6HUt7FT0v,0.88221604 0.28806666 -0.012890032 0.5496284 0.049292605
5x5JM1BSB6vollcIzDocqT,0.98638594 0.3248562 -0.026928117 0.643411 0.077761814
2r6DdaSbkbwoPzuK6NjLPn,1.0431321 0.29965708 -0.094808064 0.67734617 0.032007713
6ZfXA2xakAvphXOSOJ3u1W,1.1940889 0.3333288 -0.15558998 0.6832514 0.049414463
6dDIOU6AqgLkrjFNPgvKY6,1.0460943 0.13476093 -0.12673275 0.53999877 0.07982328
21JTgoZLDB2F4Fx0uRCmTL,0.9218227 0.28106797 -0.024445983 0.51869005 0.18313049
6jI7y83WjuyBne9b3IvdSs,0.900822 0.33556792 -0.006035896 0.5715311 0.20372353
5WDlNHQW1LmcQIA15oGjiW,0.81807745 0.25055414 -0.029656919 0.47403666 0.13713612
1uzooINN0XBl4fMpR9Qu3A,0.5734159 0.22962223 0.02240583 0.43324155 0.0707579
1YhFtqwcN138S6ng3MT1nN,0.69523364 0.36877438 -0.020809237 0.52838993 0.067581445
5lvVV5LmFf0paEy01vQsmZ,0.8076333 0.36736116 0.032103702 0.5545578 0.06397727
5j3bIq9m4oZEoGs9wz1ATw,0.82530224 0.4577702 -0.02031138 0.60266906 0.026779499
5qXgBfWoo2eK3gAS3ap81K,0.95725167 0.4361205 0.016842198 0.6898003 0.049619306
0qlAsHgcSXHw66XjBVrzli,0.761231 0.40443903 -0.004301428 0.56682366 0.04398496
7mu21H4g5sGUX7n3tGsGig,0.90713024 0.4510705 0.0033337767 0.72367495 0.095689654
2HiXyVv2tfjIGJh02brVDY,0.88295233 0.36713254 -0.04238484 0.663801 0.05492365
69y8JXal4LDOxYGNIfgzOe,1.3472453 0.8118073 0.007469937 1.0354912 0.21231765
0j1I5GxKZMev1FFs8l18pZ,1.3330871 0.57225245 -0.022245893 0.9629549 0.21760647
7m6jkjeqackwEhecoP45bA,1.168561 0.6534889 0.0107817445 0.8830648 0.111765675
4IcsWZ2Cyo2tzXan4tMq5E,1.8869267 1.0629998 -0.25601485 1.43233 0.1382192
041STHVCMt9AtrKYZAEyTi,2.005597 0.5170364 0.23550212 1.1961014 0.3089654
3E4YbYsTTOWBtk1YiBZu49,1.7811354 0.5081291 0.23779696 1.0954165 0.40842173
4I4UN8MOiWPgUZgENIFW4a,1.4000545 0.48088065 0.05954614 0.89143556 0.1587116
20f1ldLBajZX28xG4KG9SD,1.750032 0.6964795 0.16146417 1.0372974 -0.0362991
3iC7Ea2rXQ8OVbiGfPx7T5,2.0237825 0.80478376 0.05075067 1.1055545 -0.02435802
6HMwkR2eZljupKeed8l0HZ,1.9473785 0.83593565 -0.018616077 1.1531227 0.046842158
01Iuu8LFuZREBFOnT1IFwA,2.1291668 1.0518852 -0.09830824 1.367157 0.07436804
699zzAkz2qVQ6apQFrVotp,2.0408995 1.0428076 -0.32243824 1.4379988 0.125096
7t5m6zRwIEBxmPt8lNoPPi,1.7027605 0.6958591 -0.08316446 1.469402 0.68099535
0nwnaHLObT2ZEkrNAfryEB,1.658576 1.0799526 -0.3659494 1.4897946 0.12064355
2UFcGA1PflCqYWpqIZjeOJ,1.8136021 1.0849409 -0.34762126 1.6920838 0.18529437
1KG40UTpSvod6zHQl3iF1f,1.727822 1.0312061 -0.3280648 1.772783 0.16537513
68Wj3g73FAl8Q22q9vO6Fw,1.6683397 0.8010674 -0.28564373 1.6392274 0.29552656
5PtZZkNYizyl4tq4Ru6pCL,1.4987805 0.75939053 -0.2731315 1.6781802 0.23154362
0Z5yYAUfhVZgDzhWPFXKUA,1.5324913 0.61122966 -0.25179726 1.6943108 0.37693772
41YxpkgNYgWszp7z0OfwV9,1.4771599 0.4254951 -0.114530504 1.6625705 0.325189
7LyYK173QOgj389valYJwv,2.0016088 0.46506786 0.23584022 1.2283142 0.4216162
4YfNmQKnrX5DrlAxSAnMoA,2.2767951 0.5923273 0.15672444 1.3895929 0.37351108
6g4kwd5Y4LS0H31PZ5GcuY,2.1136768 0.68681866 0.27189872 1.3644309 0.49812657
78XTGDFDdOMMWy778APlBK,2.0922582 0.59851056 0.2230379 1.2979561 0.4234206
4xvwjdCasFrBXS2BoUjlp8,1.6022626 0.7400057 0.093651906 1.6648794 0.23955663
6ErCp98mN3OBpsoBnqgzhB,1.8341064 0.8471056 0.14840226 1.8593652 0.31721964
2rJ5kKaTcswlGcxE38oDNR,1.6725851 0.74515665 0.15716448 1.8665375 0.21759553
5xQUvQcX7kL2np41dow7QD,1.6518961 0.7206959 0.12131424 1.8658613 0.25753564
6lUIEfMepAP6CTcRMk3vgM,1.7125173 0.8038617 0.11878581 1.9056413 0.1684844
4TTV7EcfroSLWzXRY6gLv6,1.6247212 0.70270747 0.12174557 1.8528367 0.15199722
08hlFtp8y9S6YZmjBNvQ1I,1.7063074 0.7930245 0.20117229 1.8465964 0.07283526
7ih0MAOJz2OiaXR1lOO61X,1.849455 0.6754178 0.119420476 1.7744436 0.15294738
3VHDIvoYPrOkUQmirAn5vr,1.8525224 0.7712929 0.26903903 1.6451563 0.15797794
52a9fyhPzrMz6bxVQoEIcX,2.0159833 0.7253655 0.2547601 1.5891165 0.11573391
3BvdyscylBbOhf0TL2S0yH,2.003603 0.62377506 0.29691216 1.4820584 0.223673
2a40rR1vBXhMyucADZ8KHH,2.1407065 0.6765048 0.31793228 1.5802602 0.2347185
06pQZG3BrfGCVvB9xmia1f,2.0037384 0.665215 0.28494164 1.3084232 0.32536355
6n7FyFONGtwL0XdGALhXMJ,2.0279584 0.57943416 0.2631252 1.2470101 0.32245615
0Oyit4R44Ynbg9SOe6jfXR,2.1238256 0.54697543 0.16228619 1.3436426 0.46073076
4k6oRr8qhWDcqDtcTGlIT5,1.650054 0.5385636 0.018302264 1.5760213 0.34531787
1eTjTymdTAvGmWSho2rE7d,1.6100975 0.6421286 0.05897257 1.4581852 0.32659608
5lqKohrnTwdVTK0FQpXSrP,1.8401899 0.7360379 0.12784213 1.4972974 0.33779076
24vNw0Z0srb4zYXwrakw8E,1.8624701 0.6447233 -0.8290286 1.5084515 0.2910205
2BQnBW7ZbEpLg009FohI1N,1.8162224 0.75884783 -0.31649926 1.5392636 0.2233941
4heC6SnTBxTZZDef4AIBOk,1.7282861 0.79112256 -0.24546857 1.5145249 0.25157255
4PL5bsy589w2UuvxFgIFSE,1.6397488 0.9477767 -0.097274445 1.5892622 0.21436077
2bvWFinNQZCUFLtfOqDDcB,1.4331232 1.0959343 -0.097481236 1.5297216 0.17944464
5gPA7LZO9DeaN1bO1QwH93,1.3401021 1.1968075 -0.05919569 1.5818715 0.1552482
3w2G5Gw8OrgIS3GVC84JqF,1.1605171 0.48140845 -0.09417586 1.0052915 0.10978451
6tjibNFk7OWKaXaE7rTyzF,1.5451651 0.75698346 -0.12029019 1.3683541 0.09201657
2S6sWOPw6dDDqZwSbKop1y,1.8689077 0.820548 -0.14309002 1.6881925 0.12580618
5BrVn2D1h2NV17TfCURQFU,1.7842593 0.8929947 -0.06714016 1.7278782 0.16199373
7l7cGDkqF1t2ode8anm7lR,1.8479261 0.9083728 -0.11582591 1.6276659 0.16988099
7HknH3ckpTv3MddyeuXDTo,1.739285 0.9093572 -0.060743723 1.6261816 0.10615777
3M15E6G7zf3rPYFJrPZ4ed,1.8108805 0.9878435 -0.06384409 1.6526686 0.11182623
5gZsizvi02wZSdMXodoAQm,1.914661 0.85703325 -0.036280245 1.629842 0.04746185
1v87LT4kczXN1NRiHiZj0Z,1.8362474 0.88517934 -0.045280848 1.4667587 0.13414213
368wFZLVi05Y3yEB45fnLV,1.7749641 0.8728336 0.031258848 1.5295205 0.10022903
5KANFBARgN7wT3OJyB6QLE,1.8879784 0.6895476 -0.57981193 1.5036906 0.27511132
3JJU9BP2zRFdXpVA7r0gby,1.9111081 0.62840116 -1.1502008 1.3739389 0.32283238
18HA3OytLgPYNF3NGkX8q9,1.8822397 0.8705743 0.17151976 1.4619557 0.36763135
7EzY5a2CMrK5KqCxoOeyIj,1.9517982 0.5596734 -1.4661443 1.3792036 0.39732158
2OpKJqPII3NWpPnV3cCySO,1.7910899 0.8067561 0.17643307 1.4368175 0.43783343
5Ufv8Cu0pVxFNesgDJNnty,1.6232816 0.84184897 0.24799505 1.28613 0.3483493
2eRmjYHL0FGtzUBW3S5l6x,1.9488467 1.0100399 0.30894053 1.5032206 0.43908802
1KCJrGXsAoSRYVmKzt8ZYC,1.852608 1.201516 0.2963992 1.6548729 0.42343184
70fwL8BxBBR3YcOPo9iS2h,1.7395865 0.99754804 0.26765367 1.4172947 0.36517233
0UmIdWRGDL5gkXnqG9ZozM,1.7898506 1.1035875 0.3684738 1.4581838 0.41522133
3vUw0QM2U84y5648IQkjUQ,1.8921828 1.1870474 0.32002217 1.395108 0.3364034
5h5jpwhruo6Mzwwl27C8Jw,1.7887834 1.1584859 0.35862225 1.3657354 0.35734537
0EXm0iaB0CzqtsB3VaupXj,1.8208236 1.1580806 0.48063284 1.292853 0.49334893
0jdkdbnRwNVHJQ6zL84pQs,1.5960221 0.9958223 0.40756303 0.9525638 0.38363653
7fxzl4qyZBDnLkcsfire2j,1.7868923 0.8165136 0.09590253 0.9831358 0.4554267
3hRa5YIZpIEhqrwCYgFmsI,1.9706773 0.8097626 -0.11663295 0.90190136 0.48044223
50UkypyQJbSQLaXHke5Yep,2.1584811 0.7885779 -0.49483916 1.1739488 0.4729983
3lwrebzX6n6v4zP5DOqBKc,2.2053328 0.67145526 -1.097644 1.1440363 0.5041928
3IrkbGQCoEPAkzJ0Tkv8nm,2.117408 0.5655195 -1.6009909 1.1139184 0.4613927
2kj8iq4bB1RZS4Y5ZFrQHa,1.6957765 0.7698931 0.06027564 1.6275221 0.25288564
5HLUuj15ZIVlQcsl3Uf4fZ,1.8364722 0.81657076 0.038860783 1.5826575 0.14495477
3zDQrzqq3PPRnuylK7VojP,1.9146826 0.88904184 -0.012489807 1.5489957 0.18349294
72tTw8m30ofHkXdYFndjHo,1.2306192 0.68909186 -0.10967504 0.87149334 0.026424667
05E73gk08h7ECa4RjvcYwB,1.9515764 1.1562653 -0.10446101 1.4682106 -0.10169271
6LyD807jlIw2cAb17JCm9k,1.872855 1.0859551 -0.02584922 1.3002895 -0.07662047
5F9TNWwCeMZAFJdMzKhGe5,1.8700554 0.9785355 -0.054523278 1.449999 -0.13442706
2rm72l5pjfby1cWvPMUojI,2.0257795 0.89651287 0.0018968353 1.5150493 -0.1722633
2yF4lb1IPNNlDXv4BWmVOt,1.942927 0.90121514 -0.030682316 1.523159 -0.22283545
6O0BuobS0C8fe9NOPXdyZX,1.878859 0.8263925 0.07936008 1.417834 -0.14979602
4InER8nvZnn3nt56anVVNO,2.068273 0.8663013 0.05811505 1.5622369 -0.108688444
1HSJMLtNeDryJN76Tu5Ahf,1.979113 0.76172197 0.09840336 1.429814 -0.093939275
6FWfjQDaC1PyKoKo2s5MN5,2.1943629 0.9378661 0.048615362 1.6016921 -0.115833774
7AUOZzM5P8UDuA0zga0PP8,2.0214076 0.81295085 -0.0064539793 1.4231397 -0.045856602
0szh331wkGbfgwlwzBJklY,2.0496333 0.85136205 -0.026991367 1.3756274 -0.06671699
57yfmPoMfWljcEl3qI1ADp,2.071811 0.9154528 -0.18921752 1.3500725 -0.07722341
4WFeJTXNHIS2wURtwlAkhu,1.9735098 0.9223552 -0.14532152 1.2436131 -0.036551137
0K9n8TBThz4xNAkF1eIlB6,1.9369218 1.0029461 -0.22723664 1.3003671 -0.01664924
2IagoLk8psP7RQ89QYSdVo,1.9376109 1.0654691 -0.30555922 1.1362543 -0.031873994
0I8mZRtlFGOqZayJbEAdxL,1.6336559 0.936725 -0.05790128 1.1911402 -0.059529748
1u0MOgWF1bbylVxpJG2ZjB,0.968154 1.0009568 0.29437816 1.220863 0.5241831
4nUGo3pbsEXgZiR288i5J4,1.8556879 1.2110938 -0.17821701 1.2092311 -0.025102317
0utlOiJy2weVl9WTkcEWHy,1.2269189 1.3292207 0.1362303 0.9792787 0.436703
7iaw359G2XT14uTfV9feip,1.2919053 0.98370594 -0.601622 1.6419545 -0.23345092
0dYDmow4l5hbPs5E6QLMSC,1.3201284 0.8986164 -0.3940386 1.7964488 -0.16894315
14bZispAEUjbU4w39Wpruq,1.3242623 0.7824901 -0.6913985 2.0239272 -0.26625437
7fPHfBCyKE3aVCBjE4DAvl,1.4207009 0.9220778 -0.8464657 2.048662 -0.20939742
1Bqxj0aH5KewYHKUg1IdrF,1.5306141 0.9127989 -0.8373571 1.9308519 -0.1309116
6fwdbPMwP1zVStm8FybmkO,1.3669485 0.7515284 -0.6517398 1.814231 0.02781673
4gmmRb6bZJffOOiww1JGTO,1.3916633 0.92381257 -0.2565734 1.9697404 0.23363447
52hRcWmjRNFuVJv3Qi7EeF,1.0781223 0.6846966 0.04225921 1.8278459 0.3100881
11byn9E2NCI65biHtKOLG2,1.2561321 0.7228335 0.1946333 1.8645893 0.41631344
3BFrR2hemusNSuiuNWXUqO,1.3238535 0.71150774 0.241399 1.71688 0.3840902
6WAxKNbZoGNzQTIvdMqkFs,1.5693325 0.6667168 0.1438113 1.6097615 0.26288626
2RA3HWRK7tKOZcIMuF0MaJ,1.7916929 0.685422 0.036314055 1.5741671 0.3139534
7n1nLaVnTdMmUY8gj7DMY7,1.5985111 0.6080423 -0.03331961 1.4009076 0.44501036
3ALi74ohQ9DqiMDEs5jX5o,1.5226624 0.592781 -0.19630076 1.2650859 0.48777246
6jdOi5U5LBzQrc4c1VT983,1.3081399 1.6103264 0.017180089 1.0181221 0.5451081
0E5VCfEC70ubAAHfjRasAK,1.8564568 1.1573806 -0.23703003 1.2218332 -0.10946074
2SK1kGbpABI9EyUbADSP5z,1.8924992 1.3134809 -0.14745937 1.3220145 -0.07851722
6TANpote30KqjlT5kyBu6c,1.8668705 0.94567823 -0.025462555 1.4583257 0.075896874
00TrtYvW70veJbSlY6P13X,1.9337112 0.969123 0.045452543 1.5054346 0.722374
5AOmtc34V50R1hAOshTTmD,1.9540666 0.8600248 0.033612497 1.4118825 0.69044584
4dhv4mHoy2tnAhmR84gBQe,1.9203539 0.8130209 0.0077268546 1.3146168 0.7018193
3B61d7LuoQV3VCtbXMYkTg,2.148366 0.703188 -0.09009078 1.4398484 0.57528937
2GlNNET7uL2VQ4SnG9v8dw,2.154082 0.6605716 -0.029592408 1.3534548 0.5223816
45eMpV880DRr6sKu4wukEw,2.1613955 0.5193498 -0.102386855 1.3099873 0.4108185
3AQUwT6IIX9iqBStVs6lWq,2.2681544 0.5850835 -0.13283892 1.2111192 0.35580096
6rN5eyqTfBdVf5lUoLB0Oj,2.081431 0.48402074 -0.26302388 1.3229827 0.12141573
5ttuVt7U3OJwxl2c2q4i9w,2.1583428 0.54476005 -0.2215644 1.3535217 0.21706188
7AKz0918FbEZOABkxEalur,2.158148 0.6142664 -0.21616122 1.3792433 0.019054709
2fp9PZRJEOCrP4qR8ZONGs,2.0040913 0.6323703 -0.15265799 1.3340213 0.0128251
6uie49Ul2wKawsbIGc8MYb,1.9865954 0.75268847 -0.30363688 1.3963066 -0.06073025
6W6mfGp42e0npejwRfK5Mt,2.063375 0.9005466 -0.22739162 1.4427872 -0.07750588
3lTxnm4oWx096MakGmQSWD,1.9121513 0.8116009 -0.22406392 1.4101323 -0.03925395
