key,vector
5h57e1plvqL0sHyH1wBthJ,1.6314304 0.64728254 0.25209823 -0.49264926 -0.15131931
469Miaz6rIPk68XBhDF05C,1.7788639 0.10792939 0.06091798 -0.5550138 -0.13304016
1xyal7dajYvQnNGwanMXZN,1.4113384 0.40698376 0.15281214 -0.36683425 -0.121260665
0qjcSwsj78rSG6L8w31Hpl,1.7820215 0.31474638 -0.11371697 -0.47233862 0.06327826
0mj0uEJDxy7gN9cbzVRCC4,1.3292797 1.6895562 0.41520014 0.023355108 0.09921504
50N33zD2pWcSS3wUUKDPqv,1.475546 0.33520433 0.18602626 -0.56643724 -0.030890279
5l8Oxo7YF65nrcH41EQJy4,1.7908193 0.37752786 0.2008773 -0.5382834 -0.35233155
3Q2blCHzuOk9K9zd1tJPmC,1.6787882 0.43467322 0.12238913 -0.60373324 -0.14292824
4LwOrnuxJwR7C5Sw4liY4Z,1.8275393 1.10763 -0.10528091 0.06377741 -0.51229924
4sw262FrZcCnUA0jDtXh4h,2.1365352 0.40330482 0.21653104 -0.7677025 -0.19112049
4KZ1j8emlM8RSnrWM9fiF0,1.989288 0.48811597 0.45515138 -0.35398832 -0.15549147
5ny3lCoKe9mev03IvHfbJY,1.8658304 0.1304045 0.016165966 -0.45277032 -0.030648405
5X2NLMWzdZR1A5D6CV1Paj,1.7435373 0.60673106 0.62463164 -0.67811847 -0.28924403
1Pijm0nNao6YS1rtggZPbD,1.5654076 0.3643358 0.12901436 -0.42801335 -0.02514596
3ceAaa8IDMI5YDiackOKXO,1.7477058 0.33263317 0.41064078 -0.59467083 -0.20494753
3PHGWTMoL4X0j2kSmwa5gw,1.8330666 0.21451882 0.062265478 -0.73851544 0.058257032
6KNUrRgzrccGtJpGdP39GU,1.4917158 0.43408552 0.25535762 -0.50431395 -0.1171457
3cFe9hcxMmjsl0kENZs9gD,1.9038486 0.29127225 0.44518694 -0.48974356 -0.11365011
5ODyMvsNk3iCgmXJ4Sze4D,1.8203915 0.43783 -0.017708879 -0.43143225 -0.19593358
791YTMSeD7SPGWHLIe61ew,1.9984175 0.49320814 0.26000944 -0.534705 -0.0996941
2bLlZN7bPzdK2Adwowq3Wx,2.1782227 0.6721893 0.329777 -0.64841473 0.11325879
3URCEz3axo6lHuDBhg59jz,1.9932973 -0.010892388 0.26905045 -0.39446437 -0.030466234
5LJ14lP5Zgchbbt6CEICzI,1.4012818 0.37649924 0.17882134 -0.537286 0.14086775
0ZU0XSkAUFqHxiXDMU5FzB,1.5494188 0.3238708 0.23392452 -0.45870224 -0.013930114
5NLO5Y8BQOEDyrJ6Y906CB,1.7565515 0.09996388 0.35900158 -0.5732395 -0.3228381
02fXgTUWoo3CdwCAzBh35l,1.8287184 0.30107924 0.27410612 -0.5214099 0.056021743
5CjSzYSuKm0Uq8hrWraQAb,1.9473064 0.2540118 -0.041231766 -0.56452125 -0.108131155
5OjEkoZMylEpk0QEmJWYyG,1.6517825 0.3143452 0.1699101 -0.33040056 -0.075649254
12R221x0nHDbxyLZX9HMbD,1.7004124 0.23306417 0.34295774 -0.5821939 -0.14096157
0pRppjvYHGWyOvLIhIuYrl,1.6841143 0.575722 0.2182662 -0.8549221 0.047222618
1K2usCW8UlA7tDCY4L38gb,1.8370649 0.40167025 0.09659907 -0.4750243 -0.1656908
6z2l72DzbPkn1brtEjGmvm,1.5010238 0.4079366 0.11991291 -0.53008056 -0.09435721
6WkdDhhPd2lUzu6TUN33kG,1.6605479 0.2821564 0.23905796 -0.7839417 -0.03928076
2WEENP4moT4YJxQKma8w1C,1.7514551 0.22948876 -0.08959796 -0.52296823 -0.16865373
4Mw9Ilo29gdzasfupAbXia,1.8306769 0.28183007 0.12112679 -0.3971083 -0.12302462
28pCepAdwvCSfqdoVWDw67,1.6842802 0.52470934 0.08632639 -0.17494601 -0.21951166
3YtGCqleJmp8wg798qLVtM,1.7488966 0.5457706 0.17739597 -0.24418065 -0.24653286
6ic8OlLUNEATToEFU3xmaH,1.5307422 0.6492935 0.2762266 -0.25274605 -0.2435376
02GwPAncasVL82yC7y2hmN,1.8046719 0.4062087 0.13795938 -0.46375808 -0.352488
0n0p8VGjFfQSXnCKUMPCWU,1.9336554 -0.24842009 -0.012211702 -0.5245651 0.23879844
42TrdbXsmLybxUGJczYbrJ,1.4928801 0.20034629 0.5160973 -0.8237212 0.5124891
5OTH21tpmWn9YL3XzfB8AX,1.5869906 -0.095088944 0.9824493 -1.0066535 0.17138033
0EQ5LHBJjT7Uy5C7hinqgF,1.5852295 0.1626961 0.6321132 -1.0790482 -0.083802514
2yncgHtuFJBjH5xpfDt8qp,1.4823859 0.37873188 0.5704061 -1.1123357 -0.072817616
41Jz4nBsKoSIveg3QmgsiU,1.8439857 0.5432815 0.02647169 -0.4880958 0.033633746
1ZiY7ffwj0khIE30hoJqXS,1.5102276 0.27037743 0.036240347 -0.6313234 -0.015673582
6znLOrLP7DG7smoZfwrs8t,1.6057504 0.4826639 0.313343 -0.6207764 0.17468731
2QLSg7Fi2CAu35VyrgdaYa,1.759702 0.21124887 0.27144945 -0.61644423 -0.149556
7esZ0EPs4WhKPZWyZJCP39,1.9052922 0.2999827 0.2766812 -0.5116426 0.008065824
1boHm9rjmvzxpJASd9dnGK,2.0316277 0.25544393 -0.36578888 0.0173603 -0.60504705
199QqY8qt4xrakwA6IDuLf,1.8850104 0.34641555 -0.08254457 -0.06919356 -0.39695105
2sHeyqXcjDLMaCXQCpXJQR,1.8738441 0.42319804 -0.0490413 -0.66841537 0.09847863
6rW8q1p2GCjGMRAlnxBeo7,1.7432683 0.4263693 0.0869191 -0.23333824 -0.3378257
5Lv0NDqswhB9AjFxF9cekn,1.6978718 0.3024307 0.09745731 -0.48245445 -0.12250457
53IyqtUfdCuKtvh9jv1xpW,1.9101237 0.6589953 0.18050738 -0.32374164 -0.057987224
77z9AoU2rlC1fe2MCTCtOl,1.8478655 0.26828954 0.67409414 -0.6129143 -0.004126236
58NuB95v8bQE6zWUnMQV64,1.9078121 0.34753254 0.2980015 -0.774938 -0.45794508
2vTaJoK6kaRnwsAPn66STg,1.0680362 1.3004324 0.70099115 -0.17459491 -0.010880475
4ZdJFN5NAGI9cx45kxz2HM,1.9004804 0.45710865 0.15347196 -0.75352746 -0.20062417
66P9wnD4EotAfZzHkNP7YN,1.721675 0.41853958 0.2875246 -0.63185257 0.068237364
0eZJhqEVzLTwE3lj1eUBY8,1.7067108 0.4175149 0.065065995 -0.4121945 -0.07106035
5UPCdyS55cO6gQCPikQkwt,1.6041877 0.27622244 0.33075854 -0.48086312 -0.09991983
4RuMlQpfyqkydgXjr2yCjm,1.7414029 0.19675218 0.020665715 -0.3248559 -0.15830575
2R4KCSHfWuYiCMSu9f0nuc,1.4597757 0.5089571 -0.10194559 -0.01905387 -0.52822137
7rOIWUhSfjWh4E7443PYE8,1.2898092 0.618181 0.33767045 -0.48661676 -0.081153184
5jnChbOA5pib9C99N9deMb,1.852212 -0.07666889 -0.12284251 -0.51111716 -0.21556698
1CYyIsAaTrnmJ8MO2rec5f,1.4667381 0.27403244 0.10822885 -0.2115576 -0.32270557
4zQwQaqmC9PkT94MiNB281,1.9367253 0.4550604 -0.14723389 -0.4245112 -0.18640564
1yOedcASHco5R4m4f4zHhQ,1.5744185 0.33784238 0.11770772 -0.5200979 0.06431471
0uvnwBGPHODpAvu3wwcNaV,1.8902068 0.45440218 0.22381273 -0.4630946 -0.288709
5UC7wH5HvLakLc5kb80cnA,1.7325462 0.48283786 -0.019333528 -0.5232685 -0.24568455
7s7yRjAnmqnNkT8TaRkzvc,1.6505086 0.27685633 0.23751535 -0.35637197 -0.2538615
1sHo9GQ70Uc8ka6Adclrjp,1.5558466 0.13842314 0.32455072 -0.67469656 -0.04894723
0NzNKU2MJ9LCetT2uZMJH2,1.8652914 0.84877694 0.5370844 -0.42796385 -0.020334376
3oRcZ0wdQQJXYKQjIUawyg,1.7656199 0.52810717 0.467862 -0.46701592 -0.172141
4WbPQ8qumpjMzPS0oubUGU,2.059419 0.58914435 0.43648928 -0.6412105 -0.34733105
534IyGDVu2rVJL1fUiWuRf,1.9126095 0.4386845 0.017781539 -0.6784823 -0.03094947
2EMauqGtcQBe2WpALvKh3j,1.7643896 0.65728164 0.39514095 -0.40095952 -0.290558
3DL6PGdcnpn7j5ofFyV7Vv,1.7494886 0.69076097 0.34917134 -0.4529006 -0.22974926
7tUw8Zf8a0OcCzU1MwZHOY,1.9812716 0.64200515 0.20704626 -0.6249404 -0.025298394
6vBMMa2erexusV4XrgXea9,1.7288649 0.3541774 0.3732157 -0.670991 -0.03125713
1MruDoJ6IXqy9ar20xfKVx,1.6944652 0.6308731 0.17022043 -0.497317 -0.015121971
6qsxqisD0t6QuITyDqUaoH,1.8648624 0.5140874 0.23005655 -0.62719643 -0.060698688
7k4dnllwnFDizWHAWkYXsh,1.6507952 0.23370293 0.097120985 -0.5952647 0.0629742
5avQSAKB1dOEeIQBqV4jgW,1.7987026 0.34397858 0.19600174 -0.55114675 0.10716406
69roVs81cxmHJQ84vfqKKv,1.7097785 0.44866648 0.27200112 -0.688123 -0.15353103
1Tq854XtsMjecRGOrmNq1b,1.778631 0.30260965 0.12704422 -0.68797433 -0.14028102
3dSGqXMll4UJUohLANG0ce,1.7554255 0.4725898 0.305302 -0.5515259 0.007634437
1Dev7qApsgyEEnnOBWB97i,1.8688931 0.4599677 0.28366765 -0.4665257 -0.24467677
18c7QvhQJqJwuUqslK3H7E,1.672469 0.37865505 -0.09122555 -0.4797753 -0.23266673
5UJ0jCifH0eFU0YTtEbfs6,1.697781 0.49122304 -0.047716394 -0.36253116 -0.30986127
7xbV9wF8FcmBq4KNG2gZOY,1.6722615 0.21221921 0.52763724 -0.48139504 -0.39583758
0z1qFKR0DA8flamvNHdQfN,1.9834944 0.012473892 0.3468249 -0.67333484 -0.18660659
1wCcCCocowxdDF0igFaFgh,1.6154908 0.9032189 0.53616023 -0.46038795 -0.21058413
3AYFNoXF0xw5Shsg0lHvBn,1.9768686 0.50431544 0.51142716 -0.2856826 -0.3133065
1d0Y0Ej1NaiCAXokatVNSb,1.7626115 0.4111168 0.15484652 -0.6816873 -0.096379034
7MyzucrrB3MSMGoa86SgDz,1.4149399 0.32602236 0.23498997 -0.473825 -0.045280237
7dJiDDo32YBDppIe3ZwiNP,1.5822984 0.77614206 0.11294928 -0.31227556 -0.13765228
57Limz9cNIZTXoKJJpHhti,1.5747225 0.11513725 0.14751633 -0.7112518 -0.15838023
2pwTzYUTIiwF7Pn8ygXD91,1.7202663 0.6829062 0.12491019 -0.25006306 -0.28590703
2HQWmFAs7VBPpBrWen2ufb,1.7760763 0.2092587 0.15465105 -0.6483706 -0.23697607
4L1aB9H3HGsVstHlOM6Yz6,1.8604113 0.87363243 0.15881494 -0.38906917 -0.31467474
1aBXNJsLuOeo6ZIeNRkbRc,1.7945803 0.86872387 0.34732002 -0.5005779 -0.3213693
47lnB0fWXHnI5CBMx0OXB3,1.5396305 0.7951938 0.21223849 -0.35274637 -0.1402039
0BUl2dAZtoyQnpQRQT3yiy,1.948822 1.1211158 0.3577762 -0.5691021 0.048438758
6C5BsO0OVrRONMi9skrzVR,1.6693599 0.6864663 -0.008046156 -0.5324355 -0.263463
3eBBbAEBQdr6tkUUd8gyuQ,1.6786674 0.36777687 0.13877986 -0.5481498 0.01681294
0EKZ3sUnEWxwdHsabVnX2F,1.5167712 0.39340788 -0.01593014 -0.5030113 0.06006828
5dRCujBQZQq6dlkCaGDMV0,1.8152388 0.72753435 0.5441924 -0.59070075 -0.071556315
4mfc9g4VHf8e7mVLiPEsrq,1.9139625 0.29191524 0.27689728 -0.43262064 -0.17381509
2JD1VcCtR9fhwThh9GM6Fu,1.6418492 0.3155326 0.2189757 -0.7216138 -0.06517839
0zMbAJHor48Eay1DiWmVyZ,1.5757025 0.4201064 0.35103545 -0.64524555 -0.062672034
2AOA0UAoRHcNQVrFmzMX8G,1.4575069 0.5147656 0.16927345 -0.60633564 -0.08472873
4i0bvKEhJI5MUCD0dGjIV1,1.8380219 0.3393819 0.13658 -0.5887577 0.0520039
0QL1OyOKoZnBnGTkckXjSP,2.0470383 0.5091576 0.53591186 -0.67180943 -0.101667784
3FygJnwLJbaU5xe4E87h8e,1.705899 0.3776152 0.51333016 -0.50700355 -0.25405073
2wxO3ZydJTZRi4Bbc02q7i,1.7287154 0.35204154 0.10172672 -0.6038706 -0.008881551
4oDcVoJb3xYz5RDyBzkRJY,1.9216183 0.37536493 0.019859329 -0.28800973 -0.37643647
521KPNCZfEwA5Z5WUHDDza,1.6714573 0.34387434 -0.048139304 -0.47498193 -0.097570546
2NYTEDB37ABOlnIop6Yqmo,1.8777246 0.5185301 0.37176618 -0.8610662 0.068305746
1wEyvJEFkCpVEEz0T6b830,1.6273171 0.42315793 0.6204492 -0.91553706 0.0021210464
6EVKzzNM0ZhEvJTBk2SACX,1.6759092 0.72159916 0.2760752 -0.28386173 -0.06028575
5LAlH9f6VhgnZkFSZCkFjD,1.9559512 0.88056153 0.201584 -0.7947754 0.020447774
1br26l19xLU52Lm5QryH53,1.6373034 0.2132688 0.012213908 -0.5079832 -0.07566692
3013XZTSwxL1ZpqrSXPe8V,1.8825498 0.86844367 0.31213573 -0.46338585 -0.034715217
0gsxnrzHkYdDJbLq6zoo5d,1.5987681 0.24485305 -0.13296543 -0.34838986 -0.23851135
6uSl1oTb01LwPBaruCA5wm,1.7866919 0.55745864 0.33397612 -0.5802208 -0.10367706
5XI5tzAbzrhkGtLukDTDSG,1.6868505 0.50206316 0.11667813 -0.48136166 -0.20778854
5AapXlFNNwQBScUm4HzRW6,1.9429505 0.27460977 -0.16143173 -0.54569614 0.0019042463
23QxejtD2w7MZJeQdSAcyw,1.9922873 0.12532523 0.5075936 -0.6765883 -0.053882543
4Ge1VaVxWZrksVXB4vwaP8,1.5173703 0.23582123 0.06682281 -0.38370946 0.07924552
3iNzFuZPs4va5EUrpAFiYt,1.7826595 0.5370281 0.21935797 -0.33788556 -0.17131007
5oqNQrHnv03J89bbG6y6bW,1.5912217 0.52913713 0.21170223 -0.38742742 0.004001807
5mwProP6beFMq1vKw87j1r,2.194364 0.219219 0.20129569 -0.6063638 -0.17905883
2e7n17DRC9DPqq8Y1ZWi8L,1.9613562 0.5986767 0.049527552 -0.27624878 -0.08348785
19PrSmCv9FRK3GN5BJxMyY,1.6203135 0.46150193 0.06439792 -0.35169163 -0.013535501
7AKYbayA2idDquYVASfu1F,1.8804471 0.41078672 0.2466986 -0.60535383 -0.004155478
73WxCQgiWi2cJmlGXrUp9v,1.538629 0.106681526 0.1500335 -0.8033779 0.028796047
0hDUDWC4tSaBtTvCx1W5Xb,1.7539866 0.34785178 0.049133748 -0.56949663 -0.15843268
2GJt9guKmZ6mquSia0BntZ,1.7564704 0.21074499 0.1731481 -0.4975397 0.041714612
0P1gmN35r2OnPy59kgspnZ,1.7324574 0.4885103 0.16384251 -0.58494294 -0.44138217
2aVv933iRtrNYTWUfLufo2,1.5825464 0.29339868 0.20661347 -0.58738023 -0.1989424
0mgTJ1tSbdPpD9pRgtqyq5,1.7737532 0.3691068 0.2196773 -0.529751 -0.28825673
2oTItnvqN9MnYpAbJcsNgj,1.6007243 0.5122077 0.032874987 -0.56543756 -0.2567244
21Syc3I3lliMZdmplU9zfr,1.7288475 0.39782658 -0.1275183 -0.30126095 -0.09542491
4L0HMiE70JyFSfOsnoHGbj,1.5028069 0.8053874 0.7820374 -0.7045211 0.22043486
4rp5FuWjvs8r7YeDNlDXom,1.9615103 0.45339474 0.12936725 -0.47820815 -0.19359674
1yS1hGYGbnnBJfuDuKQTKv,1.6302038 0.16380431 0.39067647 -0.7297341 0.09626932
6uq7EUya2D6qL2rv7ozdIe,2.0225546 -0.10155504 1.202876 -0.93034226 0.30145395
4v5tgTrtDPxs0amRB3Njre,1.8668643 0.1562971 -0.17236465 -0.72464824 0.047007814
5mcWdITson4DJcYtH5xo0f,1.8692609 0.25732926 -0.02125679 -0.6865862 -0.07755695
5btnqTx6BAjl4Uh0hfud5t,1.6979655 0.4084252 0.3878467 -0.54012454 0.37435392
4JSQYAKvuhgGjzpqoMdoCi,1.271128 0.6977835 0.38657498 -0.35525578 0.408711
5KRGYVdwIAvRh41YRBtpvH,1.3951645 1.1487066 0.19554228 -0.46400827 0.49182996
4ViMfOkQH0urjkIYxwot2h,1.5769013 0.70722634 0.2349951 -0.5055014 0.679209
1itqX6U6sblKdYAdxfJvKO,1.8448479 0.7036058 0.23295495 -0.55057013 0.46549892
4s6Q9zPmiYcpo5MR7uoVnt,1.916357 0.35477656 0.04774086 -0.7844737 -0.0005393603
4Qgjdo6i1GQCi1kK92FGao,1.9187992 0.42949903 -0.14995512 -0.64569664 0.104656585
4EIvvOujlgfwsQa1JgtGBL,1.8236711 0.32009044 0.08644334 -0.6002408 0.05298861
7cjZxxdwK4NLtXyKCTQnNR,1.8834014 0.39886576 0.029363528 -0.5221919 0.054915685
26uJaRtpQZ959XmxScr7bh,1.7090715 0.4062204 0.34977642 -0.39634156 0.3347175
7EbsWLCPQ9pjpQf6hYmKYi,1.572055 1.0629902 0.460091 -0.43612194 0.16297272
2aCjf9Xrkmy88pGJpW6zrq,1.9992312 0.6183048 1.0741673 -0.47720894 -0.4400689
3YkbRGGeOsBQtK1fgbeS7E,1.7634301 0.29756522 0.048016302 -0.4486414 -0.19476722
6XlBGQTAEd7n8r3cRxhBDW,1.9306048 0.6477969 0.99209285 -0.41098708 0.3705248
4MFGh2dFEU9N8qdC9Ijlot,1.8049021 0.38328782 0.3833917 -0.4091983 -0.18871886
6DxElShtU01A4hnb1QGdKS,1.7623624 0.5852598 0.3409298 -0.5803537 -0.11897801
6Z6nmZlGibar4HwCfP2Pmu,1.7731259 0.05017106 0.8688912 -0.7711076 0.29450434
2pcBZApa0amWXVB5dwB9Ga,1.6228224 0.30354485 0.59058243 -0.53226906 0.09079847
0sLsS8tZaejYNRIolwsfHL,1.6919855 0.33262277 0.40940025 -0.5081591 0.060689457
3g89GCOIXBGmlljIGzGFM6,1.7879263 0.44110912 0.19308002 -0.32498884 -0.03576444
6ld9nBPZu9BImM0aY9392j,1.9252208 0.4005305 0.3732786 -0.3479594 0.019031584
1uHb5qa69lHLcFT38fIfUG,1.6478047 0.5133641 0.6683916 -0.50911564 0.161379
66bG7bCOxjNc9zyjiopnXU,1.5603919 0.87926227 0.7560472 -0.6280547 0.21499565
2tN2Kvzm2ITh1jnMKjjWBZ,1.9021386 0.6441798 0.4799045 -0.36277235 -0.17139146
71pc8Waeq1YtmcOKLEF3dK,1.8515316 0.38672182 0.7221785 -0.82224524 -0.2478953
6dEwByRwJTnycFUlSz4ufp,1.3291228 0.9045576 0.65721923 -0.7837594 0.106663115
5fFTUGeABXRjwl2r9YWBlG,1.343478 0.7836304 0.6403631 -0.33061075 -0.4744589
5heCc8CzyOHlJiRLq3AFkE,1.8483447 0.6730734 0.93141854 -0.67706436 0.06870382
5BygWDiaGq97l64dbNqxcS,1.595323 0.60621876 0.34086072 -0.49659142 0.011125795
68AhslXGVDKUUyHnDkORGF,1.743208 0.4797582 0.016327318 -0.64846516 0.031409167
7kWeSMXLxUHHOkFxsS0vhP,1.9533556 0.033355497 -0.26480815 -0.4294007 0.4130043
2WQAknZHrJAEQOFXe0F44P,1.8376415 0.23430465 -0.36567676 -0.5134762 0.035096493
0O8Z60xOZX7TqDWXS5Fied,1.783019 0.38024065 0.052004453 -0.69911355 0.15946744
3UFBzICFstCzMAy9SgLbJr,1.9427296 0.31190366 0.25646338 -0.44443616 0.016886808
3m0y8N3OfpYCBzDjyBzIx0,2.0013218 0.61187375 -0.0266844 -0.40773436 -0.3091336
2aU9MlMrWsKQsa3qz8nIR7,1.8836182 0.20095299 0.208525 -0.5850341 -0.18502967
5pxwZSyZlias88fmxGTaYN,1.7315772 0.27108905 0.14232077 -0.86700165 0.38488
7MutmAL7btZWW6S50zgoCQ,1.6685557 0.0085977595 0.32553935 -0.6223935 -0.34415492
2u5woInaGB7YASEd1CwGBJ,2.0975564 0.5326146 -0.42740986 -0.30962077 -0.21741825
1d9hUvkv64Wmdu671Dydpc,1.228925 1.3917347 0.5867065 -0.22093081 0.44561207
3aYbfPld0ZVXk0XKxR3zKk,1.7381307 0.18383102 0.005257381 -0.7083786 0.081340715
2Rn5vJr2DYNcv0hZd646qJ,0.86357045 0.9259054 0.655883 0.39903456 -0.21435334
6U7GUjtamt2P0LcFod1dBT,1.792945 0.71455973 -0.26011795 -0.14879857 -0.43290475
4z5fkIflIBvSG9elVNmiOJ,1.7732466 0.94021535 -0.08899074 0.04197518 -0.8867004
4kuPeLqTPXDkPB2injreCw,1.734861 0.23366825 -0.21604516 0.2959218 -0.6202019
6Zt7E7exTQENPJFjuFgZpJ,2.161893 -0.3424927 -0.21332528 -0.9786411 0.005884485
2ENBaEOC0Jgi2au9Jt7y7d,1.6105902 -0.6773076 0.2030084 -0.8648907 -0.64487606
5IsiPwtgpvIcccb4TJYOU8,1.3593022 -0.45052746 0.34263858 -0.82711047 -0.36587343
2BJ8WdLc4uI94jReYO4EyP,1.7935082 -0.03628586 -0.42969888 0.07018875 -0.39345813
5Jy6TexjmznhnsWqRLkiSi,1.7160143 0.07708611 0.020086268 -0.40519232 -0.18604599
40Qg7PpahXQWVBrHT8ouDl,1.7361002 0.28880465 0.037984878 -0.5942779 -0.31285658
1wpYEdxzxgs3Jusm0G6wUQ,1.7173351 0.5459018 0.5975616 -0.63889134 -0.09079576
0KT1cFIavyl1gpkpylChhh,1.8389722 0.1571377 0.3398715 -0.5586796 0.13640296
3eHumvv1LTzCwtFUJKF09v,1.8384566 0.67627686 0.46346927 -0.491361 0.13740544
4slm46FhQRYWV7tOaS2Uqj,1.6118327 0.39797577 0.1661081 -0.5334186 0.024607172
1llt3c1mYEU4wkpBbib3Yq,1.8591176 0.62628424 0.16392694 -0.22148882 0.5029272
6U3qNRYONFAJTaDiQs10Jk,1.6550775 1.2605975 0.5460163 -0.21603988 0.6397682
5S8ckmCoenLvnG9RNSqr9J,1.5452837 1.1693573 0.589044 -0.35442615 0.55315053
13JewA5KXigD2VjOVLFRBn,1.8007579 0.87742513 0.58102673 -0.34423524 0.36081308
0XHRg1fJGPNgMLPsvolLj1,1.6198153 -0.011300331 0.10969461 -0.6401344 -0.0581578
6w0h1x9aPJDVKG2MyEVtrv,1.6788067 0.08406667 0.27770028 -0.64059806 0.0747441
0TTKVFFUtgDylIdIP7EzlB,1.4109668 0.32538655 -0.03653295 -0.5122754 0.02234943
3zSi6KJF3Kg7BmuWmzM6ae,1.3955815 0.22239435 0.23370269 -0.5605137 -0.02107667
6NofmCoKopjH7rk6S9uPUG,1.6693376 0.9780046 0.35476315 -0.55676574 0.13510436
5wuwqS7kCVhmQ82JFm6KhZ,1.5240178 1.347263 0.7121498 -0.45407817 0.37215772
3EgtM2tZ38z9IWfmSdaxPa,1.657369 0.41817752 0.40960252 -0.66269916 0.12072831
74YIEs9equLAMBJlAb4Xnd,1.8697463 0.4554579 -0.16077575 -0.6468384 0.055625334
18uWq4KeR9YEFMUyQhtneT,1.0805004 0.7845001 0.5335981 -0.88030356 0.13030533
2NrJrqlRKKjjcOkvmCDcc7,1.7454597 1.2279501 0.76612246 -0.54304934 0.48178312
1ULYrErlsXHp6rzBQD0LmY,1.5901672 0.7392693 0.37939718 -0.54828846 -0.03496647
05LoBwiXyb1sx3xV3S3tEd,1.7247572 0.10341401 0.7699887 -0.7844111 0.01163361
4ggHIiiWyH2q58qESPk4iQ,1.6200874 0.5066698 0.3203998 -0.72750604 0.16087575
7zzAWJ8aD50WH1EjGC2j45,1.4904342 -0.06734159 0.928064 -0.95252246 0.16418983
3dIh35i2bOXOHphduQwCWc,1.7065665 0.3904698 0.002614873 -0.52537525 0.10263771
5FrxJwJyC8Wy9rgj0EozCr,1.2489698 -0.46611178 0.79322344 -0.48076367 -0.4649871
0A6zXwg8hBYjpBTq0IINrO,1.8681141 0.24077238 0.04490434 -0.51039743 -0.27619338
0W1zP2xl3UUGJXeVnApnKP,1.7292528 0.48778 0.14578986 -0.4144227 -0.047274582
201Ewjpy5yGB0JqBtQIm3Y,1.8615865 -0.046042655 0.46957743 -0.8360057 -0.09085253
5JjL6szUntuSgh6qJNGm1z,1.8195744 -0.067981444 0.6144047 -0.98107606 0.3432221
7lBZ4c3Rn3jaCYUmPe1ygv,1.4678657 -0.033457886 0.7667609 -1.1502615 0.15248778
3n7qWwCBRK6Oh6B2Rt60r2,1.8391143 0.47905818 0.18382718 -0.6616525 -0.0731386
6O3T4CHYUGksoBtE8yRzoK,1.8261278 -0.051452797 0.5056385 -1.3076392 0.0308831
7GGguiA9LkgFT3BZbzHjwQ,1.9621236 0.32358685 0.20636636 -1.1095126 -0.090788946
3YTl7YkSyAIhj9OsfKg3tW,1.7887655 -0.020814206 0.14381532 -0.61329913 -0.20146629
21iQgPErTGG0EKBwVJ0Vgf,1.651926 0.32389846 -0.067315646 -0.42559516 0.046873357
4lKwukTkHC6E7fyRRPleWp,1.723761 -0.1389116 -0.11260336 -0.8562085 -0.06638638
4XaJQbFbLyJetrqP9IbPzM,1.6774329 0.4304283 0.16986993 -0.2983228 -0.0051018726
50sgt93biEDBxwKNM75Urr,1.7683123 -0.6080715 0.4095864 -0.99671614 0.23816451
4Q2G8a15eY7ccrj01S6ops,1.5448391 1.3371471 0.5216204 -0.338456 0.26880345
59OcOolqBMJtRxcko73IwH,1.5630158 0.46846965 0.1493057 -0.43413076 -0.025577461
2M887Bsh8Lgh2ZljNa7tKK,1.6650696 0.847521 0.26038873 -0.6812514 -0.12466427
4yvJevn11hCuYsPsfPMfKn,1.7147013 0.072306395 -0.10899628 -0.59451866 -0.24815479
1S6WoG3yn8GvmbFxu5rx0q,1.5299071 0.6840311 0.865633 -0.71223515 -0.41190186
62a67SA7NmTFkgF5edQcZI,1.7913282 0.3300822 0.14959645 -0.6071398 -0.18851228
3dKy5PaFGO8L8etG4qP7KE,1.8845378 0.28274465 0.10806014 -0.63369685 -0.021919562
0i3utbege8Iy3q7Hy86QCF,1.2546588 0.13342725 0.5681125 -0.842164 -0.0029108352
7MseaPAvwomCTMgH7Z1MtT,1.6419864 0.21062939 0.70939887 -0.9216468 -0.10419363
5qtmrlHypcqqy3hhsdrpyT,1.8251793 0.26584783 -0.24543384 -0.6013588 -0.022237519
2gpytjWqJVE3LICibhEUaK,1.3371727 0.5739713 0.9594209 -0.70849746 -0.92558277
7bpFwCQ1tFlVOhlALoSMBh,1.9167728 0.32184893 0.063776225 -0.40957558 -0.11490383
1Wrqx7vwBGPsWXRMxrbkPJ,1.3311148 0.09372376 0.7068357 -1.292261 -0.4311304
3H88Mnt8OpEVKqtFK4VvLt,1.4933313 0.17128475 0.06633491 -0.511713 -0.16583325
4cCjAPmNGbBXwZl0XYIjTO,1.9550157 0.51266825 0.0065364335 -0.4917869 -0.033378664
1spi3DpfEyKtA0hHj5zDnH,1.9322171 0.24708685 0.5007745 -0.99392885 -0.13621348
61BelHHS1kfXAmMMchw43o,1.3568447 0.23570994 0.8223356 -1.4977789 0.4335652
4Vjn9TL3ddHnBud5oQecJY,2.1580613 -0.22398037 0.5573876 -0.88057595 0.27908128
5QhVMjL0PDAszMCydA8pwJ,1.6653001 0.012425214 0.565598 -0.62951493 -0.07082275
31Ue8AHEa3CVI7iUfZ0TrP,1.5090094 0.3551944 0.32291874 -0.5688626 0.014746847
0nMqAzCOdTbB4AtNUe2qZ6,1.5770049 -0.2729142 0.39300978 -0.7232633 0.15703952
7adRwVME0exNJNKjARKpzx,2.0461657 -0.06757841 -0.41999772 -0.505869 -0.28072965
