track,vector
1LQlJNtXs3IhDYXpaUAqrQ,1.0521941 0.11473223 0.25449428 0.40510237 -0.36785924
7wTLMUsnvEKxQmPxx4l4ec,1.2276291 0.27628794 0.31729 0.51523244 -0.31597197
6YUUQapDEqBF1yP3iHlsut,1.1864934 0.14393821 0.3016627 0.40352318 -0.36902532
77W6VUoJdasCQgjc5DW19q,0.9905958 0.119983375 0.31302103 0.40268078 -0.3293696
4ABEsiUE6jT9mNyu63KDQv,2.32332 0.43909335 0.43119955 1.0444818 -0.24282251
2I3q8GEOXKu6tVPTdpSngV,1.0344795 -0.0474581 0.18495198 0.34056208 -0.39136514
1k2evZFY2y8sl6A9zVtwiK,2.2239742 0.30078432 0.19747841 0.8807894 -0.19123383
3AOcpwgy3V2Fwg7B8PZfKl,1.0054984 0.12331039 0.29395527 0.39351737 -0.38469282
7yzwszgJUDrllWnG9cQkxQ,0.82928926 0.17055297 0.18638648 0.41799045 -0.28256482
1S3KcfF8taTlNT8pRy2YzO,1.1484665 -0.11884965 0.3040252 0.28641605 -0.49399832
4KLd2mLVfbxSpTKDkh9iuQ,1.0138123 0.32374856 0.15840611 0.36015785 -0.30749524
07qJ1H9vQMFOS35cv2mntD,2.0456667 0.20415984 0.34614396 0.85160625 -0.5360721
1IvESsM4rbNWu0WDFAs4cD,0.9063882 0.1302882 0.2986735 0.35526475 -0.30933157
4yNoaxUJjnP50AXYoAZx4S,1.0341483 0.22446442 0.20855123 0.3323562 -0.41458476
3eRLsXrQcqkW4TRGnaEziv,0.9220761 0.16918638 0.1552568 0.3384953 -0.39915746
3d8jw3jjha7d7caziZYCuW,2.0528195 0.18063393 0.48182684 1.0042815 -0.45722696
2RJnJc0I3CLxak7E6Xydpr,1.1672162 0.31905794 0.18365549 0.307704 -0.5318508
1uWTlK72KKpzsCHhu62OV5,1.171053 0.1411378 0.16084163 0.2951025 -0.44460163
0MBsq3AT6XATaik8obVPiH,2.2310035 0.17986824 0.50220823 1.0373706 -0.4405659
5JQdrLFmQ4j2mQwZ987fAt,0.98496336 0.11999084 0.13402244 0.29750577 -0.34362286
1ZnIS5sO40hECBKRH8tK7D,2.2522 0.21813379 0.47966868 1.0610466 -0.4578864
4suro37tLa677NBVKNPVHN,2.3485954 0.27561218 0.5724954 1.1191483 -0.3654479
6TjP1C3sGQH1jBfzUXfcMg,0.9992751 0.0014413523 0.27816054 0.17880476 -0.53286475
1oryhqQ4hxJzT5TfKGQTCc,2.4179108 0.33956832 0.59319675 1.0154108 -0.24033178
52ZAsLhFwhCZsExUpSdG5H,0.99096835 -0.009956508 0.3292542 0.23870663 -0.43616697
30AK2kRrBrBL3yqglk7a8V,0.8695016 0.06424979 0.25093603 0.30931792 -0.42459056
1gV0hgMNdpSWeW7ZjSUKnX,0.94416404 0.102831796 0.33989578 0.3294931 -0.39602932
07l1nBCfaD3QqL7OnFZrXI,2.3147004 0.42390314 0.49332732 1.0769676 -0.16853312
19RevBdb9MKUaBIvxSbGd4,1.0423794 -0.078120895 0.19667634 0.38880742 -0.40487033
2QilECqmzYBoI6yS5D8ftS,2.4079742 0.26861802 0.1734864 0.863344 -0.31675354
1louJpMmzEicAn7lzDalPW,1.0221676 0.20373316 0.39670613 0.4986871 -0.34622103
1cOyWWUr3oXJIxY0AjJEx9,1.168378 0.028051587 0.3358655 0.46024102 -0.38193983
5fpj84RsT9cOTfWUCxBTXu,2.2314672 0.21700487 0.4987939 0.6895443 -0.701861
2fdd8W8eTym1gWO1dl1nxo,0.90065134 0.17740816 0.2708977 0.4032569 -0.2125737
1INksmStBpxdNlBzwGUvsg,2.3563583 0.46314937 0.56949526 0.7914327 -0.74423647
51txLjbvSBRvtxjCjAFLkM,2.3305655 0.30903146 0.45175943 0.8395967 -0.8962633
1LbwMX3159t6QxG3u7DRWe,2.2287903 0.41234714 0.4634174 0.7930195 -1.0630202
6q2vmuMPbLEK3AUfMG608M,0.81731313 0.100901626 0.17468533 0.3226196 -0.23348464
7HiXTSQDhDZcYN5Iv3iXfB,0.8217368 0.14210433 0.25655165 0.35718355 -0.32267657
0B8B8cVRFIG1yznoQe7c9s,1.0570734 0.014688306 0.35776636 0.38999292 -0.40335423
3MjrueDQKVr6xDDseZwhEd,2.1594527 0.4985682 0.37113488 0.84889036 -0.9764592
1060gzllf4b0UETAXisR5l,2.2105076 0.458325 0.31420767 0.9919051 -1.0299388
2s76aKBWKShlwPC4xTtEEE,1.0507035 -0.09522605 0.37024352 0.44395176 -0.3769251
6wV12xIUb8oFY7lBy4KuQe,1.2604761 0.06566927 0.32957736 0.41896254 -0.41119164
7BhtNdWEvpx4n1vbqLrS93,2.2104375 0.4380695 0.24168883 1.0317408 -1.1094077
7i2DJ88J7jQ8K7zqFX2fW8,1.0383264 0.16426557 0.26494643 0.386453 -0.24505955
2Gl0FzuLxflY6nPifJp5Dr,1.0022944 0.13592057 0.38181224 0.29250112 -0.34867388
1eyrmeiDpdTkOmA839nPVQ,0.92652774 0.27413312 0.25535086 0.41243845 -0.26258454
265yhmmWClZfBmgNPzwOMP,0.9350437 0.21958402 0.33642843 0.4402505 -0.34502456
7sG2bWi2eDtvX9vX8yC1Gn,0.8814509 -0.02583179 0.29341635 0.32087156 -0.33877346
5Q6BEkgHxYuEJmHidFLy9L,2.2103376 0.20443225 0.46634987 0.69955266 -0.63211465
3mIf8Zk2cy7ITwvvNkC0l2,1.1149415 -0.16277316 0.41731068 -0.14414452 -0.6785709
6875MeXyCW0wLyT72Eetmo,1.0444655 -0.10510885 0.3416018 0.4185569 -0.40218872
6O8I0ffpEtyMQmMYo0bj4N,0.8492508 0.11336019 0.43455735 -0.10139647 -0.661211
4xwqoPbI4OWbDiAVNg6ob8,2.353292 0.2389501 0.15064678 0.7192745 -0.43773988
4uOEvM5nPxgdfk96D6IWOF,0.97609526 0.27497524 0.34740233 0.18146311 -0.47460902
09mhA1SJjMHniZPF4Hcihn,0.8761927 0.14706385 0.33633122 0.29848856 -0.29969606
1T3iEhgmmfzLOs6sZzBlNU,0.8952215 0.12217848 0.31194377 0.21190377 -0.3846168
5rG1DBzmguHh93u0HdaWsB,2.4387581 0.1882844 0.27964762 0.7513362 -0.5197203
4HzI9Nb85FESn9V4cVn6iL,1.16161 0.2707226 0.44143558 0.37798047 -0.42462516
2prScmBSzS4uU06q76uyfT,1.1068892 0.15208137 0.45103118 0.23180178 -0.38668042
01VXGDL8Ox3SWmvM8ZyvSB,2.428616 0.23688184 0.46492913 0.7303325 -0.6395172
1z15fhSgN6U2k4gqA1Zu4j,1.1235123 0.17619917 0.36585373 0.25395498 -0.45504025
06SsjIlx6lb7CT8LS6MgbR,1.0220419 0.104024865 0.3319386 0.24649751 -0.38636974
1HHgxt9q8PFc4oaJUuiovg,0.9714055 0.26298136 0.24047583 0.37191916 -0.26159
4LInPGD3DXBoJj0g0UGXir,1.033135 0.15081578 0.30243117 0.4783428 -0.3330018
7EvIMAbhkHXcV8rHbOyNzh,1.0214677 0.19059926 0.31412366 0.3358418 -0.3603773
7nD9nN3jord9wWcfW3Gkcm,0.89560586 0.13714306 0.31349608 0.3130425 -0.3605307
0CNjoQozZP0mB9rKVdrKGx,1.074892 0.17259607 0.25299075 0.3429802 -0.3193142
19foFjn93KJtO60xBx0vkz,0.880589 -0.032116476 0.32833403 0.35415834 -0.28611815
4V1F9rzHuRmgwhQYOOiDhN,1.7871395 1.2772975 0.54686433 1.7211664 -0.91073966
1V2D3l085S3fQsVR7aYgQx,0.850677 0.029599424 0.1002637 0.20096979 -0.2409223
3vsKVgsF2Ax03wXt3J5EqU,1.20584 0.18361606 0.25094748 0.47956672 -0.38387573
1Aih5Ev0K3tZ2rEmxfoqT2,0.87103945 0.14861782 0.2428337 0.39332452 -0.31675625
2wDjpPW3HZdA9quPPmZAMu,1.0918491 0.10211208 0.2943856 0.48312682 -0.38174042
7GgUY1TK5etQrJqCVuYWMW,2.557428 0.39780045 -0.015643945 -0.033150543 0.12829238
638fKB27P7UAmu3Aq0vEJ3,1.2988628 0.1363942 0.35690135 0.57876986 -0.38540277
7aV2mflaASUmGhCErm7kBO,1.0451721 0.1371398 0.33559263 0.36380398 -0.33811024
0i7bg5CcqyaceKjXaPXywN,0.8774167 0.059108604 0.24951854 0.32068217 -0.24819307
0L9lXMXddmoBbBUeF7A9An,0.99921304 0.19746093 0.27902564 0.38715768 -0.28370896
1B9uNrhhq3e5Cr430zOVoT,0.92051136 0.28058642 0.30436602 0.4005277 -0.28933
7of1slAJIWrXxP8ikAHxje,0.9929521 0.15909357 0.34957817 0.29533386 -0.33779058
21HfUACOv1lgBiYocruoW8,1.1227012 0.18707933 0.32024238 0.29850763 -0.49467638
3NWTRZ0A8xKlBP1qgNftql,1.555775 1.5427698 0.60900694 2.079339 -0.807799
46a59ZT7JG0i3tJNaQmPom,1.1082569 0.15174119 0.26185095 0.25225845 -0.55167747
5wQRNkb7OhzJoT1P0OZ4Rw,1.2036688 0.03542893 0.1907346 0.30223003 -0.7098472
14UcGE2WrAWH0r1aYpikag,2.682207 0.39797798 0.28319982 -0.01811434 -0.032669023
1pIGUxpcyll8BvZpgEBa9U,1.3256369 0.11514874 0.2793796 0.31220973 -0.5452375
73sEFRISCOmunToMJtjuPS,2.635625 0.43013772 0.8226444 -0.27683404 -0.04089025
0ADG9OgdVTL7fgREP75BrZ,0.96229804 0.063627906 0.24432401 0.32582867 -0.45924333
3YPlsrk0Voe8AOa1jyN891,0.9499757 0.118319765 0.25935167 0.32464224 -0.34433892
4Un6pB4KZKekFh3SVIa9qB,0.9190115 0.21261996 0.22618756 0.37658358 -0.31287542
1u9UlmBG5Ht6dY0jObpMOE,1.024403 0.16234179 0.33288562 0.38620767 -0.4369344
0F1Rc18rZcJOALxIIQPTYd,0.99656945 0.17966811 0.24805434 0.4799809 -0.33761245
3AsAuGTaDQzavZZThyYlop,1.0536973 0.25919068 0.28126234 0.36630684 -0.29691494
5bZtRlMBU76vHuDOb1GM5u,1.109795 0.23005982 0.2935201 0.45237336 -0.38786867
5bldrrpdHrTeaWNT1Kp5xs,2.417326 0.64181346 0.49228922 0.4312339 -0.68236345
6bLopGnirdrilrpdVB6Um1,1.1117167 0.1621102 0.5098106 0.38937667 -0.42612603
1VvyRNSVBKuvENwpyiVlBU,2.101174 0.41001952 0.4729119 0.27835435 -0.68258196
7C2kIGrflgP2RKqMuf9GJR,0.7574315 0.038425945 0.30775177 0.47210395 -0.39092305
6HHJxsLsk7clcPOaNEZfqW,2.1201103 0.61777693 0.585728 0.21843642 -0.624125
4Y1ZvAbetcpZsmedL9uhmR,2.239962 0.8626058 0.5793665 0.5472101 -0.5459797
4nMlau89VAjmV7agkl7OY3,0.63125336 0.060849935 0.12939692 0.13801894 -0.16885464
6yIHGmQLJxWAUZ1ZkENemN,2.167894 0.8177084 0.60416245 0.7282232 -0.35983953
7yCqehT9dKACTFy7YugP0J,1.0494555 0.18680431 0.3554995 0.18670431 -0.48675206
2tKqZsc0epdLrsNUT6y0Ls,2.3541393 0.69032806 0.46031708 0.65572345 -0.30096272
3PSMcb1gU5A8DveqU2K4z2,2.3777587 0.6588806 0.35098326 0.53282416 -0.15745759
3B7udSGy2PfgoCniMSb523,2.6026976 0.5517392 0.20619778 0.40949464 -0.0019122999
7DfFc7a6Rwfi3YQMRbDMau,1.1598928 0.16291556 0.43136454 0.39441335 -0.30591667
36ZozCXSEcvsudnUNxeVsx,2.762968 0.42683384 -0.0066863024 0.36800018 0.25082567
7xTLnckSo3ScfRdH5gGw0M,1.1588262 0.10069547 0.17351624 0.42269683 -0.34910002
4gHSezW5CHZCvjAUjF2pd5,1.0777036 0.113950156 0.29496494 0.3328934 -0.39567575
60lwJa695S26FsYbhCVFVa,1.0470049 0.20612293 0.23576228 0.37847203 -0.36603835
2ssO8vh0AzVr5zxumbSO7G,1.1467608 0.23215266 0.16718987 0.33210307 -0.36327097
2RWs4c3ZJ74WwXlVC3QCQN,2.5565946 -0.13214931 0.79732263 -0.4077114 -0.0157083
5dKyZWlgjWw1oJgLa4GCZD,1.0177028 0.2625935 0.27595553 0.2640092 -0.4069349
0vU7Vb42qkjeSsmmNG5g3W,2.4756374 0.33142385 0.6589878 0.43385798 -0.015360305
6TTtJwtPEAI7yPHKR3XEKE,2.1404932 0.18411 0.35239005 0.013618739 0.29788613
7jqzZyJJLrpkRFYGpkqSK6,1.5672685 0.76990855 0.89110446 0.5784817 0.7185075
7qma5iUVCWjcUDnjbElqIh,1.6359518 0.98782724 0.78897744 0.71003896 0.2876274
2U8NXPTXZWG2O0ye2sYRiH,0.8902832 0.19229113 0.122249454 0.07724996 -0.22313768
3WUiiqaOUI1K6ttDLS2dJ1,1.6316358 0.34810963 0.09826412 0.68102 -0.5442116
4WfjYOo0JxommRm1PyObJl,2.0886946 0.20645298 0.11509846 1.0216628 -0.7824927
2ZIHKdsXfOS3cZoGRD2vGL,2.1661267 0.2988151 0.08872397 1.1080303 -0.7107416
2ZWlPOoWh0626oTaHrnl2a,2.2100415 0.23547427 0.042486586 1.233082 -0.8410863
728zbo72kOoYdGR3AhNsyF,1.9806349 0.25256386 0.1842713 1.4317528 -0.81893444
1wIQtB3UQ1TfjNMZZqO6eh,2.0705314 0.30552098 0.39531675 1.4965457 -0.7469666
0eneujAc4PxkdjP25Gsue1,1.8129923 0.32967392 0.40117756 1.7484083 -0.8644864
454JIJlQ8GvrCoBvSfq3KA,0.89496666 0.1561897 0.25081867 0.25962263 -0.21796802
2krJlC7MXXpOdPipgc0TaS,1.0173844 0.1663846 0.26892212 0.31821078 -0.2566169
4fEF8iLpMlSt3a02Vw532I,1.7857602 0.5587021 0.61854035 2.1256874 -0.874609
3OMpIoONQH8rSscaZLozFQ,0.98376274 0.26238632 0.2695882 0.39700717 -0.3257448
5zGqTc1WQUe8XqqdnrpKTV,1.1985543 0.09724515 0.29044363 0.4533476 -0.3143183
0yTJtxZJ5VLfBEHhiNUNeY,1.512133 0.6032711 0.689907 2.4563386 -0.81340826
5XcBwPpx6rRRwPToeFYvVD,2.4010534 0.13304281 0.54105747 0.40381724 0.036547128
4bk78jvK8Fe9YHqruOJW0v,0.80116105 0.009769658 0.06904466 0.18980546 -0.57953393
0h4FK0CnlZ3oJnZ6quEk1P,0.910984 0.21395591 0.28987253 0.08044581 -0.463139
4OLVK3kktkdLPp8dDgoCtb,2.6664817 0.36101955 0.837423 0.4440868 -0.05617499
44AyOl4qVkzS48vBsbNXaC,2.6405773 -0.693624 0.16806538 0.68561983 -0.31890902
7rPLZ8Krm6CZIbraFUlnWZ,2.6283321 -0.5990621 0.083265886 0.9308298 -0.1690664
0WSv8FOuqHmi659cunJGIn,0.9086277 0.29485577 0.259042 0.24349667 -0.3372149
3cNjgVBKTJ1SvKhunrCdVy,0.8654913 0.24105376 0.21491368 0.24984454 -0.25941187
6nxQdXa1uAL0rY72wPZu89,0.99875486 0.19442365 0.34573123 0.4545658 -0.26246205
0elXIl26ZrovBULLTrEGK6,1.062876 0.20752724 0.40665942 0.42883334 -0.21813169
0udoMICxzaUbNUT8EVRq8B,2.6099308 -0.14285825 0.30793834 1.0960189 -0.12758867
4EndPA8b6FDWYp1RgsnLEB,2.7073119 0.005370478 0.5497058 0.86125654 -0.053450152
1yQunV0upd4Eyu3rcOerD9,1.1621481 0.092755176 0.480287 0.4636227 -0.4207389
3pRjpQahpix0exFO8Y3CNH,2.878032 0.28307614 0.7078098 0.8308122 -0.12669806
6PCUP3dWmTjcTtXY02oFdT,0.77135605 -0.15375832 0.31399745 0.3814031 -0.36948207
1unYSjYcxIVlW68CSdXWy2,1.0103452 0.009182522 0.4359001 0.3710471 -0.4426257
22fNTudIjRCE0uApP4yei4,0.978697 0.10695544 0.21578792 0.3281113 -0.3614091
3XVBdLihbNbxUwZosxcGuJ,0.88078195 0.16206738 0.22858818 0.26213378 -0.2749299
4Ouhoi2lAhrLJKFzUqEzwl,2.5745828 0.4844357 0.796735 0.6052535 -2.8089407e-05
0LtVx5vsq9nfpGsWgjUin6,2.6018832 0.5738321 0.86964333 0.506359 0.018847203
1SfoXU9q0EZtlgSLlrYBju,0.6573763 0.20807971 0.13670999 0.30457813 -0.46857953
4pLwZjInHj3SimIyN9SnOz,0.86788774 0.07781007 0.4376855 0.11944557 -0.4423819
6str6hBCPSjfhSIS4qscDJ,0.6304765 0.046856783 0.32742387 -0.023318978 -0.4187179
7psdpEWmvZEoy8x3dKGhiB,2.5052004 0.8000226 0.4795277 0.5714474 -0.56073225
7cpCU3Denug5NGZsSpQl8v,1.932603 0.09979818 0.8096756 1.1811659 -0.17096733
7ytqdjooPEAa97QSu6NUHS,1.8700839 -0.022611665 0.51130104 1.0877186 -0.30230156
0d28khcov6AiegSCpG5TuT,0.94400126 0.18898763 0.36062083 0.18386944 -0.4584316
6ewxbP6CQK8c15lLuitqFa,1.927047 -0.11663518 0.40059224 1.2546991 -0.40531132
1PoGWZbJPGmViVi7CYbDUK,0.74878746 -0.07211015 0.3261995 0.49403647 -0.34150982
3CKCZ9pfwAfoMZlMncA1Nc,2.1347437 -0.044323847 0.36287028 1.2732059 -0.5911098
7dltD9eEX7X1zk8JJ9BS0e,2.037505 -0.29049346 0.2525373 1.0022526 -0.82288766
5rwq6R0Uq0BngM3rdmCeNg,2.1974719 -0.26837957 0.3165614 0.8822729 -0.910223
6kAg2tL3QyZMttR5OolAtE,1.8566769 -0.018609598 0.54182976 0.3396491 -0.95757306
0aW7CSfoMBKBzLE7VerHyn,0.7911251 0.16262479 0.08511952 0.29629412 -0.21556807
5ksoJlQJtduEkwQTo7UN7X,1.0266277 0.27029353 0.24350053 0.33307815 -0.25111568
64Tp4KN5U5rtqrasP5a7FH,1.8434808 0.2702543 0.573685 0.30079827 -0.93257177
7IByJvSqRFltGyiiIiL4wn,1.7075815 0.70638907 0.82591605 0.42081866 -0.8357559
5mFYtqhN4T2D9IPSaZnVDw,1.126063 0.25270224 0.2802844 0.39768234 -0.3630428
20DfkHC5grnKNJCzZQB6KC,0.9817546 0.25035188 0.26604638 0.36856765 -0.3005694
0vFMQi8ZnOM2y8cuReZTZ2,0.9633916 0.22552902 0.2531608 0.43979806 -0.2624389
2YCQff1CDLnQ4dzjAfE1VG,1.0212905 0.21984981 0.32782358 0.33136904 -0.30559003
5Kb5utdaR6qXYZ9WpgoKWm,1.0154579 0.23018405 0.18961857 0.4555084 -0.31170067
3l3xTXsUXeWlkPqzMs7mPD,1.125566 0.098077945 0.44051486 0.17916723 -0.5402286
6LGwYMXXgURfaequXipzHx,0.9301225 0.1965134 0.23308529 0.3348825 -0.31407148
54KFQB6N4pn926IUUYZGzK,1.751381 0.6924949 0.6750471 0.4343962 -0.77478504
7JFGm7ptMSB9q8BZMDUEpT,2.147771 0.19759107 0.9259002 1.0868676 -0.2978952
67Youh9aLM3zYd9y5BSNBs,1.3683621 1.2420832 0.73770475 2.1925004 -0.7674606
3LwYGYpsg5SQioMX5BwFAz,1.3075603 1.1074134 0.7341749 2.130231 -0.77674425
5i66xrvSh1MjjyDd6zcwgj,1.169908 0.022305956 0.24607891 0.23741616 -0.5530643
0tgVpDi06FyKpA1z0VMD4v,1.4908446 0.180722 0.611513 0.81310934 -0.5958292
49DX6QVRhUM0a9Rw21qCpG,2.0374591 0.39830026 0.98130167 1.2771986 -0.7089329
2tP7ZekzXfduShx8C6cbll,1.0722381 0.14794393 0.39208475 0.34980956 -0.27669916
1l6M9DOVGGgamNxexwr7Gx,0.99877894 0.22433141 0.24611808 0.31291187 -0.32073668
4gDyoe1FImDlXVt58ssnMf,1.8868331 0.33909586 1.0322695 1.2477338 -0.62730086
4S5b3wwIXpVNvY2jeIQdKu,1.196753 0.36305514 0.29357737 0.26226237 -0.21718301
5CsL8xv6nDbpchuuehskBy,1.7020097 0.3601157 1.0102389 1.0515951 -0.48445714
26eOTllWPn7oKuDUJnsJwF,1.1323457 0.3059723 0.12042387 0.25302598 -0.29625595
3fVnlF4pGqWI9flVENcT28,1.825879 0.31878287 1.1275485 0.990572 -0.42747492
10eBRyImhfqVvkiVEGf0N0,1.6848019 0.3051374 1.2170562 0.9271186 -0.4500111
1NpW5kyvO4XrNJ3rnfcNy3,1.0171945 0.14780043 0.30282077 0.3433637 -0.12922479
0OgBdN4vdRiYkGl2jsovBf,1.752123 0.23004986 1.1490705 0.9105243 -0.5397298
0KQx6HOpJueiSkztcS0r7D,0.8708084 0.19338243 0.24263683 0.36787722 -0.2648324
33riuTg9aVoiRhHTqm2Qq8,1.9045175 0.1368029 1.0955672 0.9458859 -0.42196468
5aj0xPGiEUN3aI2oOYu14S,0.9809258 0.18098412 0.25346085 0.27835658 -0.33890903
3ts6xK5GzfMAAriT9AIBmP,1.0714036 0.16127251 0.30936286 0.4027204 -0.32538205
73qbBlEAcm2HfnAaSnP1II,2.522543 0.78550804 0.4827362 0.37215358 -0.43977916
5g15o2Sm55Hn9ShK5yEXgp,1.0068042 0.20793954 0.25625083 0.38190812 -0.28190377
7k5h4L2QGqmU3Cn24XK2ZI,1.0211785 0.26240605 0.3386562 0.4232595 -0.33096024
3aOnLQ7Q5bUxB8mqYWb7iX,0.86333114 0.13502167 0.21603338 0.37389287 -0.31572658
7gHH0S4hGhgQv9eocYHZ3v,0.91295385 0.14596544 0.29836938 0.37590742 -0.39438215
0fBSs3fRoh1yJcne77fdu9,2.6338778 1.4548274 0.2169946 0.57124376 -0.02089367
2SrH9TXE1Rt4FPepEZDDYS,2.6349013 1.3098931 0.22819541 0.46260417 -0.027262265
1vyrrrnb7182SL6iOMor3O,2.417937 1.1137094 0.18283199 0.37656236 -0.0580746
5iyqqccidB1SEpOXXctyTR,2.4933612 0.96470034 0.30483156 0.46703202 -0.23370256
6uHw1tIbsYjES6kT5NbI79,0.83597773 0.13521379 0.27617773 0.28799072 -0.25454146
4etE2X6t7GmyiuYLIdI8H5,0.9681408 0.21314727 0.28762698 0.34853357 -0.30232906
0Ta3jOf8m9yCSWMVwd8Qlf,0.9057748 0.20801707 0.2864275 0.37266412 -0.3296177
1fmi1hOBtH8xfUiWz4LVtE,1.1508906 0.15064415 0.34941205 0.33349857 -0.3636146
7pxhKtuTwofDIdgHx2DcVK,1.1587634 0.119494565 0.28307337 0.38667673 -0.42504215
6qoH2pKeEibNUG1pnJIjmZ,1.1196744 0.21669395 0.29719678 0.3982384 -0.26582688
0dbzWSYpMcRtwjI1S7Pkql,1.0870355 0.17672625 0.28046384 0.4596423 -0.35625336
3Zvvq2ArwY9Uj4lwQbfMAN,1.0889316 0.24231982 0.29683727 0.39128044 -0.42152277
63thx7OANplv4I4BQsanHk,1.0270573 0.25958368 0.19718193 0.43279147 -0.3445556
0nnRUsgfm4uQUYTCIH9NZy,0.86494315 0.089987844 0.3902092 0.08938815 -0.5070884
34JBZjGLUZonoqFjtbC31v,2.372565 1.2542416 0.37238187 0.76048326 -0.25351712
2LjkT4gu5wO4JdeEYl0fMY,2.1631896 1.1502274 0.49851897 0.86271113 -0.32131436
5vCgOg9VqRaAUbnflCO6P3,1.0092533 0.23096716 0.2740237 0.424428 -0.2655161
5A8DxtqDRSfsCDC10GuRyr,0.88794637 0.20203628 0.19901699 0.31372684 -0.317451
3MFV4DgrAOXz6KURPQxRj9,1.1485909 0.21647596 0.27036184 0.4220507 -0.2792431
2FEAs2vsejXqEvDT3HHU5a,1.3367677 0.28693506 0.37689352 0.42092207 -0.42244324
78z0SUfc9HaQLXsOyWHBpL,1.1099229 0.26195294 0.3172413 0.4593807 -0.34906343
2X0aeFJXJZpeK2nSWvypiI,0.9725237 0.23621945 0.2647052 0.3559978 -0.27182
5s7m2xNZWgz5FqVSIvJcGA,1.1447692 0.2208488 0.25011522 0.4109827 -0.36827996
4bZRYFisUYwyOLJDPYnj6u,1.1022643 0.09561275 0.26301852 0.42611387 -0.2791081
4qCGe8cM5ycEKcPJdRyk3m,1.007528 0.15721855 0.28053534 0.39516246 -0.3373753
10RQKVSr4rS0coExTmi4dF,0.9952249 0.106849924 0.31396008 0.38706392 -0.4038814
6OqdF0vHI9xkqswI7EK0cD,1.0742203 0.26365256 0.29071993 0.34948224 -0.32089126
2p5Ig7yhmY3rdg08Ny4GJD,1.1093328 0.18602975 0.270545 0.42718115 -0.37634102
6WJrww1OaHfmaK5eBGtoNi,1.1252688 0.12841262 0.22457978 0.38755935 -0.49598506
4gFxywaJejXWxo0NjlWzgg,2.0702515 0.71403277 0.6794902 0.5925393 -0.7557972
5CXnIPD6rTjszYYQm6fY2P,1.018369 0.0030776823 0.4922453 0.5188606 -0.39634424
0H9Q7Vzu8nYRDBZYKbtU8d,1.0174911 -0.0663017 0.5372329 0.5155789 -0.5311791
4PwrtL49U4FF3JVcU6Bwln,2.255757 1.0571427 0.7177549 0.7428332 -0.6966771
0El2Zyt68nYySFDG87hZgM,0.79343367 -0.058962546 0.5100951 0.44094983 -0.42482027
6dFcL5hsy8dy0RCFx7f5FD,0.7952606 -0.021227082 0.3423884 0.3506981 -0.26316696
29E3HbhVMV3mQhJCSedfdN,1.5670949 0.304942 0.45163813 0.5822119 -0.43890575
788NX6uCNEVuZW8x5BkQqM,1.4466213 0.41102445 0.2830264 0.69200623 0.056717567
6C3yPXYG2NJYlIYVe5J7hv,1.2451701 0.09128035 0.38401526 0.51267636 -0.3519755
1tc6RFcNQk2mQ0c0ZdiEBW,1.3026386 0.77677727 0.2592487 0.533888 -0.6000104
6LP7JgOQ39cMs6oB8U0nNM,1.3674415 0.5698625 0.38130915 0.41633523 -0.39825422
5v1SuYGd6VFMGu8nVHzajO,1.2921996 0.79912513 0.24989106 0.4332455 -0.35142776
4kdfjhj9xNkYU0R8xlDy8k,1.4960796 0.88546807 0.34229976 0.34102327 -0.41171747
08ti9NvrGlNdcuEp0RbkVa,1.4195293 0.746461 0.31555876 0.3953237 -0.378389
4iuNZTcvT9diFySSzVsnVS,1.3866407 0.58713645 0.30134434 0.4601177 -0.50656015
37uAnLoFKVS5ttugqPuWIm,1.5157902 0.65824276 0.33510274 0.58724755 -0.66015697
4aoTZHeWFCbquvIBhAUZlL,1.3518018 0.8703742 0.3163245 0.5939813 -0.7416657
4Wtk0YYWUcx1JYicaq5Jd0,1.5667934 0.94383293 0.3556359 0.64989436 -0.78822005
4sj8qFcEDnRPNv3tBbUVUf,1.2196188 0.8508165 0.14947718 0.34601447 -0.29831785
6n7FyFONGtwL0XdGALhXMJ,1.6540239 0.22825594 0.5087245 0.5905923 -0.47647431
6glsMWIMIxQ4BedzLqGVi4,1.1868087 1.0970407 0.16693504 0.3591338 -0.3303475
6EmwBRFDI25uukoQ9jCU6J,1.3393906 0.5760049 0.23060185 0.44345737 -0.401229
294pxweq9pggAO32OQVgYw,1.4594127 0.28199485 0.24917607 0.5197041 -0.37988025
5Ie2Ef5DBx9QZbXRAbIbk9,1.216499 0.15447514 0.3412561 0.5574746 -0.32762778
6MhMIVKc0MmeJl1ls6XjrR,1.2930099 0.10197192 0.59553933 0.6397552 -0.42289498
1GErReAT0swX36x3O8GyQn,2.0152996 0.9069256 0.49480024 1.2148461 -0.7926771
7hfRrdFJgFKK3cJ4rmkecE,0.9771959 0.41999462 0.9179056 0.98516405 -0.6563283
57Wy35qgvnoydFtN3jWaJU,1.2946705 0.3217205 0.7321777 0.9189421 -0.5347966
5fFNEgxvMGXuZSgKFHhYVX,0.8877514 0.17154282 0.26272672 0.28195092 -0.27046967
66ouNnh2MD2hgNYMV3KPMn,1.219747 0.15104364 0.28842762 0.44793108 -0.3687356
12dHds7MehxQ6uJWmpH7OR,1.4693556 0.2269591 0.3183281 0.5593136 -0.5378134
72XOpOtn7qO0oVFgLuNHcV,1.6056557 0.25707704 0.39805838 0.7166308 -0.4496596
